id,final,source,old_name,old_address,old_lat,old_lng,google_place_id,google_name,google_address,google_lat,google_lng,name_sim,distance_m,business_status,food_signal,google_primary_type,google_types,google_phone,google_rating,rating_count,opening_hours,has_photo,photo_name,photo_attribution,llm_verdict,llm_conf,llm_reason,google_maps_uri
2468,verified,regular,שמוליק'ס גריל בר,"התמר 4, יקנעם, Israel",32.6554459,35.1051408,ChIJKyfhnuivHRURH8Ry72Y4z-c,שמוליק'ס,"Ha-Tamar St 4, Yokne'am Illit, Israel",32.6556758,35.1049643,1.000,30,OPERATIONAL,food,bar_and_grill,bar_and_grill;bar;restaurant;food;point_of_interest;establishment,04-959-7657,4.5,2,,yes,places/ChIJKyfhnuivHRURH8Ry72Y4z-c/photos/AaVGc3mOqvykgX7EOHDD2murxTONpDYeXv3zlnbhrdHoIE-XBF9dOcb6ZczfkoFFrl-CXed7ZZIN6Ig4uiIYnD28Syd2DZHpgQ8uR0P3j48FOiMp0lsYVg6Vio03JYL2OcEL-Pq3du1jMDfeANfXJ_6b6BwpbyrAs4tY-UwNQ11ZYgro__h-7sCk1Z9iE6jd1ASVk3oizBjQUgElzQk5QO0tBsnX7471B3CZyVt96u_islxEPm-sBUrw0WShGMy5_ioGIK21wdCrK76q4-_Et2KDKMR7uoufZ8hkKk1DcA1quJKaHPTgcnGZeBE3ad86snAxQzCCjnp5RNt2ThyCM1dmS41wuXTItjFwz5yFg0w_cTR-w8wpaSYT_O1yHT_oYGZWH62SxhvrNBj1v6fzFhyMp65ry6Dl5XSKV98793zqLO2d2w,Oren Levy,,,,https://maps.google.com/?cid=16703631557695554591&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2469,verified,address-first,סטקיית אלפסי,"הגליל 16, טבריה, Israel",32.7846976,35.5412912,ChIJcSvwIJg_HBURGDTOxaDML5o,סטקיית אלפסי,"HaGalil St 16, Tiberias, Israel",32.7867331,35.539659,1.000,273,OPERATIONAL,food,restaurant,restaurant;point_of_interest;food;establishment,053-613-0267,4.2,42,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:30 AM – 1:30 PM | Saturday: Closed | Sunday: 11:00 AM – 10:00 PM,yes,places/ChIJcSvwIJg_HBURGDTOxaDML5o/photos/AaVGc3mStQsTwsTV9IkYv_EmJJEt85NeZ_TVD4vIxwjvYvwNxFgdKSYiezqCS5vWztwytFt21nzVORMJSQPh6viOYrGYz9K-d76xakQAB6IsIo1b7FdMAXkV8fhno_zbuVk6UiDbSWEPy1FCIfmv9nfJU2DQ20-j5bCKcVCaLCm4XWj_O-TicDHDoBZ8xvWFmILTnaLBQeBxtxIRJlcRYob4EKBLfVQdfnfLm_KCbcEzNco8oJGfSf1RP1kWbMuwWgaUsQ3r_R2AFNhpwh1FFkot-6Gpf5BKThlPtqKE5AMZJ5XW-h_Pg1EifOIPKQZFnNbyc5JlOlSF4v0PsEJgM0YP-j32RK8rk4n-e_8dnZe4d92xKyH2NmQo2OSvgrdnC2EUr2p_gHvTOnziex0tFovKH2CQGNa-H7BL2OGIWIUBiqI4tA,God's Heart Beats For You. Heaven Cheers You On.,,,,https://maps.google.com/?cid=11110323796631761944&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2470,verified,address-first,ברברי,"העצמאות 82, קרית אתא, Israel",32.8005538,35.1031325,ChIJ_eii48m2HRUR7tgoE5S-6aM,ברברי,"Ha-Atsma'ut St 82, Kiryat Ata, Israel",32.8086909,35.1046208,1.000,915,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,,1,1,,no,,,,,,https://maps.google.com/?cid=11811181040941717742&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2471,verified,llm,הבן של סימו,"תל חי 111, קריית שמונה, Israel",33.2235285,35.5757816,ChIJ49H-W1S9HhURYSYMrX8sDD0,הבן של סימו מסעדת בשרים,"ת.ד 8716, Tel Hai 108, Kiryat Shmona, Israel",33.206744799999996,35.5694197,1.000,1958,OPERATIONAL,food,restaurant,barbecue_restaurant;restaurant;food;point_of_interest;establishment,04-699-7550,4.4,609,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 10:30 AM – 2:00 PM | Saturday: Closed | Sunday: 11:00 AM – 10:00 PM,yes,places/ChIJ49H-W1S9HhURYSYMrX8sDD0/photos/AaVGc3kdtJtBn50snxa0suw_jHPpOiikO2wrhyDj42o-h9-0UuYQ0A5q2-Gz1Ea6Gp-KQ85D7E51Lmlwmq2UErvRRis33lhflvn9Ug_gXkqnZj2OckVkthkn7OEvsp7ScgAoStJEqavaWKunFJ7Dj738-1Y3nrOJ4SUQJ51LHyLpMgoNjTUuH14yHicOEiukXT3hZxcJqrfX-9cMRG3l5snTVR0K5jibFO7ub6xdO8uCBUlRmvKbJ5kXp2j4D3KGTOz9def98oh-2CvkQnx0zjfzRYZNKLPFkPr6zINU9c0Jwy8aiI1zU7ctcJpBrT35AGJH8Z6G2RN26IfTJZmE6UtswCKGIuLcstEyGBKa1W0qFFRBn8nuZCF9dpHzoCq2qz57RihN77w9UFiBYbBXhLazSeuUzWg6xHmJzP09MG4fEM4a1A,Doron Weinstein,yes,0.92,"Unique name match (הבן של סימו = 'Simo's Son'), same street (Tel Hai) with house numbers very close (111 vs 108), same city (Kiryat Shmona). The 1.9km distance is likely due to GPS/mapping inaccuracy on the same street. B's full name includes 'מסעדת בשרים' (steakhouse restaurant) which confirms it's the same food business.",https://maps.google.com/?cid=4398939862909855329&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2472,flagged,rule,דוס לוקוס,"יהודה הלוי 1, ביג פאשן דנילוף טבריה, Israel",32.7907738,35.5329644,ChIJOQ6YjgY_HBURRQlI_VnvCPY,דוס לוקוס -Dos Locos - גריל מקסיקני,"Big Fashion Danilof, Yehuda Halevi St 1, Tiberias, 1424625, Israel",32.7904643,35.53380500000001,1.000,86,CLOSED_PERMANENTLY,food,mexican_restaurant,mexican_restaurant;restaurant;point_of_interest;food;establishment,04-812-5777,4.8,167,,yes,places/ChIJOQ6YjgY_HBURRQlI_VnvCPY/photos/AaVGc3nKEWalMRJGDapU72CxrK9Ea--jTNQJy1PZoJRt8vO-BQ63Rx_RXifepLcmKSZVs3N7DEwBSRIPlsj7Eq-BXps3lzf0eANAWR4zbqEnQ4IeGRbbNgBLMNjFOcD7LzSDWrbC-6uhv7FFJC9Z-J3Glqs063SokMSe8MhUhucH_ktPcmT9aTWPnCdBB3Znf1VcvcbORiUfC9jYLtteuX9t92d_Adwmstap1sL3f3P4Ajay2IpDxetCvnYatrPf875Pok60LRg1K5X73WlzTO9_1zh-OCcnPrqZqBIQAhoEnfqId2be66xCsP49dZlYuPk7dNHrX3KXpl381qI87A7-zedon5Syz4K3PE9iLS74cY9xP9n-OQgZCw3jd0PE7ylqwFDKcEPJMNOArnhBAwOgUbCFgj5YXr8vbeQkPl3WzSkNOw,matar hagav,,,,https://maps.google.com/?cid=17728683102924441925&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2474,verified,regular,אורי נתחים קייטרינג בוטיק,"בן צבי 16, בית שאן, Israel",32.491723,35.5075963,ChIJfexRXuxeHBURdYvbMJmlpl4,אורי נתחים קייטרינג בוטיק,"Ben Tsvi St 16, Beit She'an, Israel",32.4929342,35.507077699999996,1.000,143,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,,5,1,Monday: 11:00 AM – 9:30 PM | Tuesday: 11:00 AM – 9:30 PM | Wednesday: 11:00 AM – 9:30 PM | Thursday: 11:00 AM – 9:30 PM | Friday: 11:00 AM – 2:30 PM | Saturday: Closed | Sunday: 11:00 AM – 9:30 PM,no,,,,,,https://maps.google.com/?cid=6820320763067468661&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2476,no_match,llm-no,דורון אירועים,"כרמיאל, Israel",32.9159104,35.293429,ChIJG-JiIeUzHBURyEQjGgso0Bs,הלן דורון אנגלית כרמיאל,"Yodfat St 37, Karmiel, Israel",32.9107669,35.2940671,0.500,575,OPERATIONAL,other,educational_institution,educational_institution;point_of_interest;establishment,04-988-5907,4.5,8,Monday: 8:00 AM – 7:00 PM | Tuesday: 8:00 AM – 7:00 PM | Wednesday: 8:00 AM – 7:00 PM | Thursday: 8:00 AM – 7:00 PM | Friday: Closed | Saturday: Closed | Sunday: 8:00 AM – 7:00 PM,yes,places/ChIJG-JiIeUzHBURyEQjGgso0Bs/photos/AaVGc3nGA9igOIWDbWsMsSp0S9H7erDYJEhCiTddlYF4_28_tVpjmpUD25S_QIxxPNfoanvvwP_RIRhTfEsCLdOtY7OKQ2XN5u7Ocb2q8WtkfcJP2pekgplgjNcQ6R4K7fgalBdvOculxAug-07K5-NHpTaAOp2O01A5fH_rOvGCv8nWpgWuKBcJslqac0BadNWuW6EN1c9-T2jz05rT5xpeVt5w1pZNjLYZbJQUy8iTie5feUbnPgoPW4TO834ZqJR-NJ1hHs5MEV1VJBQXIB4sdsIGd3X4umFbaCaTA4_iJIN4BtkXUKQqCRqeGO6AJT7f3_iRsqi04X-kTiWPHQvjBfeWxxcrdG7n6E5oA89pQOuNExQtLvskd7oeeR9tipWeF_NLt_kAs4s0oaJca-Bd1GNVAYPMmQDWnHGOvfyDpjncmNY2,הלן דורון אנגלית כרמיאל,no,0.95,"Different businesses: 'דורון אירועים' (Doron Events) is an events company, while 'הלן דורון אנגלית' (Helen Doron English) is an English language school. Despite name overlap ('דורון'), they are distinct entities with different purposes. Not a food business match.",https://maps.google.com/?cid=2004145862328141000&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2477,uncertain,llm-uncertain,מאמא פיצה קרית אתא,"העצמאות 71, קרית אתא, Israel",32.8118667,35.1046577,ChIJaRnDAsq2HRURN7yFBcmcnB8,Mama Pizza,"Ha-Atsma'ut St 83, Kiryat Ata, 28219, Israel",32.8092061,35.104368099999995,0.333,297,OPERATIONAL,food,pizza_delivery,pizza_delivery;pizza_restaurant;meal_delivery;food_delivery;coffee_shop;italian_restaurant;cafe;meal_takeaway;food_store;store;service;restaurant;food;point_of_interest;establishment,04-843-8885,4.1,336,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:30 AM | Friday: 11:00 AM – 3:30 PM | Saturday: 8:30 PM – 1:00 AM | Sunday: 11:00 AM – 12:00 AM,yes,places/ChIJaRnDAsq2HRURN7yFBcmcnB8/photos/AaVGc3kGoF3wG_QCXdI4GuqJD_zgS_FUb9OXlrSxj2VQzE9tKT3bX2jFviyxHmbVz7CS_acANHGKNSxdltzDASx1E_Xh8-IAQUQcraYkqwEpFrffD14hhZhjgIpInOefyLu1SAWp7vZQKZz2PO5199gvmXUaz1Ve64K3X3RzAE1G-kwtK4n64XszA8e4Nn25_sbtx6cRQICDQVkWKWnUWnyB9CIo5w5E6f11LRTjHjPxnbvL-AWxhSYR78zhchXMdoeuihn08JF0zevlxWDYyv1rQz5Sny3IVBUWixf7mA8qbq0aJjAFUnd8iKuYqqgtdLRwbFMKlk2iBU0_4D_kGvZMzsFi3FSEvyFwdj6Sd4tmzIb2XV3v9kfBfZsGkq4HsHP1otdOn-B4kFYFclRhS34jqW8i9AQ8e2sMS-mLIWveT9m-jOC0,מאמא פיצה,uncertain,0.6,"Name matches perfectly (Mama Pizza = מאמא פיצה). Same street (Ha-Atsma'ut/העצמאות) and city (Kiryat Ata/קרית אתא). However, house numbers differ significantly (71 vs 83, ~12 house numbers apart) and GPS distance is 297m, which is substantial. Could be same business with address discrepancy, or different locations. Need verification.",https://maps.google.com/?cid=2277867898737638455&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2478,verified,address-first,מירו בשרים,"העצמאות 27, קרית אתא, Israel",32.8120275,35.1048035,ChIJOSZMPKm3HRUR1AmDDLX_sqY,מירו גריל בשרים,"Ha-Atsma'ut St 60, Kiryat Ata, Israel",32.8060715,35.1043956,1.000,663,OPERATIONAL,food,steak_house,steak_house;restaurant;food;point_of_interest;establishment,04-657-7776,4.3,12,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: Closed | Saturday: Closed | Sunday: 11:00 AM – 9:00 PM,yes,places/ChIJOSZMPKm3HRUR1AmDDLX_sqY/photos/AaVGc3lRHxBfu1jc2WvTnCLnoTWWhL3FjWN_60uboeUTOjW1-WpY0SSmQlMUWxSGqhXSHAxwuiaHN0x0qUFAVkOWLwZ4YHfl4LlAnriY5NxKX8vT15MlkNP4UcAbKG18Oh9GzihkDuyX9QxbiD8yR8xzv_tq-dV05kywn9MUlVcBpLiSGf_9-xVtRzb3JMH-6lbx5Mx5xNqDiRuHZiLyypCtSJxJ7tH9OQPDOHHHznl3a8HuXWzIN0zlItoVIAYo8USaRazGjuiqa9_WOwJ0q_nGL1NCY5P6RFu8W4_nH6Y1oBd-3oul0LrGqCOrnOR6bN31NsonYr8J5Ho5fwk_v4he9yNyP9VMAnWach0IxsOOwKdWzeOuroA65DhjJhpSSuLLuMMpTk60lRmNLrxwQwHOjNsQlKN6fSgcUePx8hd0J-iS0-fIU4PftbuSApuETw,מירו גריל בשרים,,,,https://maps.google.com/?cid=12011944309214611924&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2479,flagged,llm-no,פיתה רחוב,"חריש, Israel",32.45964,35.0510843,ChIJMXJv13gFHRURVoM32IvbxZg,דוקטור פיתה,"Erets Rd 57, Harish, Israel",32.4608533,35.050028999999995,0.500,167,OPERATIONAL,food,fast_food_restaurant,fast_food_restaurant;restaurant;food;point_of_interest;establishment,04-810-1794,4.3,9,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 2:30 PM | Saturday: Closed | Sunday: 10:00 AM – 9:00 PM,yes,places/ChIJMXJv13gFHRURVoM32IvbxZg/photos/AaVGc3mIjjdLgjsdWlPT0QU5Uh4YQraZKhHOt8Jv3FbzZk3tPeRkHx59UUBgKOZCPX8I_mC4UvnLE5B9lDaiV6Vl05Jp_SwsZKVhZ0po2mSu0N_r3R5Wv8_MJitMUToIYCHRQ2IM-Aens_7qMOQAoLKPXxr3JfvbNn1ai9TWTfdaTqgOd46XNyH36D3Zjhub_WFhw8rBiqBdZReof94Qjm8xTdMk_XVkzniqu3PLUHfr6S9yj0SHTHnij39PkBjIfo_OyUYwfiS-0NlpN-LJp5xXQBz4UgIS3NtpmSI4YJlTfrxzyVg4zNSEDcXREE7InF5AoncyCzQyVUcz20yNkg4MksdTN71KOILtGiBsvMFloQyhBJCluJDWz_L6dNrVBXGpWpi3I9aQp3jIl0wsVuqotVZeTsmJnmR51lNoM7rc2SUiTg,דוקטור פיתה,no,0.95,"Different business names ('פיתה רחוב'/'Pitta Street' vs 'דוקטור פיתה'/'Doctor Pitta'). Both are pita shops in Harish, but distinct establishments with different brand identities. Not a translation/transliteration match.",https://maps.google.com/?cid=11008446257851499350&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2480,verified,llm,קולינאריק,"חורב 15, מרכז חורב, חיפה, Israel",32.7845461,34.9871217,ChIJ1XEaTSi7HRURhKBX06InvKc,קולינריק - Kulinarik - מעדניית בוטיק - אוכל מוכן,"Khorev St 15, Haifa, Israel",32.7843377,34.9870127,0.261,25,OPERATIONAL,food,deli,deli;food_store;store;food;point_of_interest;establishment,04-624-6449,4.1,317,Monday: 9:00 AM – 8:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 9:00 AM – 3:00 PM | Saturday: Closed | Sunday: 9:00 AM – 8:00 PM,yes,places/ChIJ1XEaTSi7HRURhKBX06InvKc/photos/AaVGc3ksHdsSKZPaB39QtYnLCive-nASz-c8pRAHg6d58l-W6LKUHbYXqQerMg39XRf1RpRa6ExxTkK2DdQkVhmalKMChlCU5swnsRLDwt79W9HyrCt_zKTNxanaP9rpIowsVFSfwLXZUqyjJlSlsfrkx5A5-nGyzvwVPlQsYNMuV922LXIML6MGG7zvEWeOR7ZnwRnPCXsgo3Y_em3u_eglTiVifwLHux0v_fH7hbM6SvTwnxvw9fdwkjtDZdZ6ldCm-eC5n510YsqVcU2Cgmc3R0O2lt3wLUWM-cykhdAB0-L_bQuW19hywwTpuqjLOACN6v3xEli_cJZnMXFDVnqkvhaNiuBYO9LCJi_koQshQyEeJrHhsdKDjJwbXF9J4RQUbZdrF8LrT5PSYKHZ2_qn5fhsB86ohPu-dqq9KXsv-7I,Eliav Sheffi,yes,0.98,"Identical street address (Khorev/חורב 15, Haifa), same unique business name (קולינאריק/Kulinarik), minor distance variance (25m) typical of coordinate imprecision. Clear match.",https://maps.google.com/?cid=12086579080239489156&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2481,verified,llm,שווארמת פרימי,"בן עמי 16, עכו העתיקה, Israel",32.9237771,35.0835718,ChIJEzZdTlfIHRURjEjOpDKX0IY,שווארמת פרימי,"Ben Ami St 16, Acre, Israel",32.9271971,35.072669,1.000,1086,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,054-927-6770,5,1,,no,,,yes,0.95,"Identical business name (שווארמת פרימי / Shawarma Primi), matching street (Ben Ami/בן עמי) and house number (16), same city (Acre/עכו). Large distance metric likely due to coordinate system or GPS error, but address details clearly match.",https://maps.google.com/?cid=9714430640007301260&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2482,verified,llm,פיצה מיכאל אנג'לו אחוזת ברק (עפולה),"שושנים 6, אחוזת ברק, Israel",32.6433646,35.3375545,ChIJM5QfKtFRHBURRiCx4BulWJ0,פיצה מיכאלאנג'לו,"Shoshanim St 6, Ahuzat Barak, Israel",32.6436507,35.3375874,0.389,32,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,04-640-3330,4.9,14,Monday: 11:30 AM – 12:00 AM | Tuesday: 11:30 AM – 12:00 AM | Wednesday: 11:30 AM – 12:00 AM | Thursday: 11:30 AM – 12:00 AM | Friday: Closed | Saturday: 8:00 PM – 12:00 AM | Sunday: 11:30 AM – 12:00 AM,yes,places/ChIJM5QfKtFRHBURRiCx4BulWJ0/photos/AaVGc3kU_cR9kRDX3lqF1o_YuKQZA58FRqkscD6BpVUh-HReXrNRDNcChkgxLe2s2jwpCujdJHCFK-Bn-gLKBzfdgKMfkzvnoguEi60TmmVYKQcABClpeheONnCURN4Sra1gDxXR6qSt7PHxstrHX7k7Vvs9DpJx-3GU6j6CUPsFDE57w7sUfIVuKLH0xFkiYg3CEglho-IUu2wkeWf5Dne58p1HvOeotbil1aMC7vVQJyviH4uK5JlgtuYHhINc20BiT3JoN7_Z_JZuBZWCVhTTH6xXayQmzdQ9YOwZ1wC2hfN3MbxApeYoq6dUdOsRPEa51Wy2G1EYmiJSYiziFDJ5ltJ298kX2dL-YUrHisEMJFunxdbIaELSzqT4K8TMgx6kehSjqclTHOdOV-aE0TmoIrhTpJjzDKtV5X60l028ByTcMKY,פיצה מיכאלאנג'לו,yes,0.95,"Unique business name (Pizza Michelangelo) matches between listings with identical street address (Shoshanim 6, Ahuzat Barak). Minor name formatting difference (spacing in 'מיכאלאנג'לו' vs 'מיכאל אנג'לו') is inconsequential. Distance of 32m is within acceptable range for coordinate imprecision.",https://maps.google.com/?cid=11337993601057628230&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2483,uncertain,llm-uncertain,הבגט של אביקו,"הרב עוזיאל 66, שלומי, Israel",33.0708302,35.1439368,ChIJ99Qx8YnTHRURZ1xVIoXnZRA,הבגט של אביקו,"מרכז מסחרי לב, Shlomi, Israel",33.0757792,35.142553899999996,1.000,565,OPERATIONAL,food,fast_food_restaurant,fast_food_restaurant;restaurant;food;point_of_interest;establishment,1-700-505-040,4.3,353,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: Closed | Saturday: Closed | Sunday: 11:00 AM – 10:00 PM,yes,places/ChIJ99Qx8YnTHRURZ1xVIoXnZRA/photos/AaVGc3nZ9DlzakurIAzVX-W9CvX_ZjMzLwjDcMRVy9rVJPRDunek1J0yYwJoSjhvyp_JZxgYrQcdIENwgVQ-96iieVEkIU4rsbTQTs-_rsJzVHQEnf3oxS6wFYJUmzc36QoB4YKQyX9Tbj2g2fzS4PoAS-jLKVUG4vLy9oB0COUvC_b2Fl4ZZ8CqRM0ru7tt-q-QltZ9OHh13L3aL2Z2af78uA_jdgFXqjNs6cmrpqB-wQYUM8Pz0dUfqh6sk2GT4FAFiv7f2749EpPiii01Mtu5r3910ZNcnk8FAxp3YNvBh9iid8DggWCZoUSqGBNi4KP9FBjtWF6o0sCzIl91kOKqgpZZrYribWYLudRztA8bZV1MjXR9HLPzZhLta1VMU-9zIq_L19ZiLqN0AHyANo4o8zO5EUoKDIDfAZFl35xtU27o4wg,Nadav Strumtza,yes,0.85,"Identical unique business name (Hebrew match). Both in Shlomi. Distance of 565m and different address specifics could indicate either relocation or address database errors, but the exact name match is strong evidence. Likely the same business.",https://maps.google.com/?cid=1181605036247309415&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2484,no_match,llm-no,פיצה ארנה,"נייברג 14, טבריה, Israel",32.7973284,35.5289739,ChIJea73nUk-HBUR1Unl6CZsMHs,Pizza Arena,"Ha-Banim St 20, Tiberias, Israel",32.7872328,35.5409643,0.667,1586,OPERATIONAL,food,pizza_restaurant,pizza_restaurant;restaurant;food;point_of_interest;establishment,04-672-6115,3.8,71,Monday: 9:00 AM – 12:00 AM | Tuesday: 9:00 AM – 12:00 AM | Wednesday: 9:00 AM – 12:00 AM | Thursday: 9:00 AM – 12:00 AM | Friday: Closed | Saturday: 7:30 PM – 12:00 AM | Sunday: 9:00 AM – 12:00 AM,yes,places/ChIJea73nUk-HBUR1Unl6CZsMHs/photos/AaVGc3mcCXiiNfb7pDhzSXP9CfIc97O-j83yjO_BEJ1GxWe2Kaof4sMuvo4mNCAjmvQatFkfYm3KgF4Ao8vCP2Xg3fXV1SKaMo7htA7E_pTI9rlqUBMiiUxEl7Vtlozw4QRG_q8a6UpadP5IGFMDcIdINaiNcYCCW-7RGewih9yCaqpAMQhs14nuW_CduodM7cVGLjbMYAnO5VWzR12yUDK5Twq5okeiy3gei8ZJB2dXaTT-w30-_EAeXGIgQC0KwebQJKvTF0Pd6DvUPS4jUXmXZ6CuEtInM52lem9TCnOmxq-4plPMIJUMtS1B9PrQujZ_PawWz-fg-Oo57SnLb4HSBybqPWICFt-2K8LAalI1T2qV4MOBra18elkQxfdwueDlH8Y6EoANvkT55vctgoAcAPJenEt_bCH63ZNBMMbuyLAttw,‫מעיין איבגי (מ)‬‎,no,0.85,"Different streets (Neiberg vs Ha-Banim) and large distance (1586m) with different house numbers (14 vs 20). Names match (Hebrew-English translation), but addresses don't align sufficiently to confirm same location.",https://maps.google.com/?cid=8876713779919145429&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2485,verified,llm,גיליס,"נוב, Israel",32.832269,35.7831891,ChIJzbv5BncFHBUR4PCX3mqX9AQ,"Gillis - Beit Midrash meat, Golan Heights",Nov 1292100,32.8314881,35.7815446,0.143,176,OPERATIONAL,food,restaurant,ranch;farm;restaurant;food;point_of_interest;service;establishment,04-676-3555,4.6,719,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: 4:30 – 11:30 PM | Friday: Closed | Saturday: Closed | Sunday: Closed,yes,places/ChIJzbv5BncFHBUR4PCX3mqX9AQ/photos/AaVGc3kZwjlbRjea1OI33XdNHH4ePIcPWllk_l8Fq4PLLpj1wfyoLPTCj5p4XDipm46tRReB5yLDMFssyfGXqsAIW19SNr-dtJkoJ9GMP_CQNjPQUKzViKnpT_kOU5MHO9qdgBHMXsj1sjgSxbiyAiPf_1ICvG_9nQVBnAQjXXSjx-SdYOtyiBl5EO8Xb0cQIFt1sC2pSMVZPqvDz4ZiCWqCvfpSbSGrkaPH1GCzTC-hYW28MJQocmOX25clm2wR6ocwMpzO5uGApp8h01lxfmu0RO6ZWAsAYh03Pgr0kRQ10fAWu-zylMTqy7Y6p9MLhCdrzGU0d8C9LW78txdhDaGCkseweiNHCWuCBoMGR1uq6nXduguuHzpAHeZP3MuvwG4R5tFynUgy36YxaUaEELJ_16HErejfpTOrik-OvtGYbfzbTPNP,"גיליס - בית מדרש לבשר, רמת הגולן",yes,0.92,"Hebrew name 'גיליס' (Gillis) matches English name 'Gillis'. Both in Nov/Nof, same unique business name. Small distance (176m) acceptable for coordinate imprecision. Google's full name describes the same establishment (meat restaurant in Golan Heights area).",https://maps.google.com/?cid=357076755725938912&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2487,verified,regular,פיצה בכיכר,"ככר העצמאות 9, עפולה, Israel",32.6075587,35.2890861,ChIJ2c_WCWpTHBURnCl650buozE,פיצה בכיכר,"Kikar HaAtsmaut, Afula, Israel",32.6092684,35.2893174,1.000,191,OPERATIONAL,food,pizza_restaurant,pizza_restaurant;restaurant;food;point_of_interest;establishment,,4.2,17,,yes,places/ChIJ2c_WCWpTHBURnCl650buozE/photos/AaVGc3lGf8FwC2p6qU7Ly9ZGWsOaeysrcfjDrhrbGBFIWZyYzVGArra1uhbIA_J6-zddBrukiWpkIACWu0B_jsAjp6kWbWkPMRdWiqDf_olTjM8YMKVX9qP4X8d3aDhVwj8NLM6W6Rf6PiWmSOD71xrPmpb9iF61_LNAELqvC8D6JE-pIIErgiFy0C7fQiL5klPSz1h1FULqwJlV05SQNp0fG6OUGqPhT38_SV3BiFT82khEB8U7uxhTbmbvj9-iXM5jHcQXg1GUnT77nDTWi3p5Zv_8O-jdaZMIj8zB6gox_IsU1lLKLGsLNDmBNUkStOqFaq7NAVzD5zCndsKgOk3AEcAcJZPqD3ODDnW6wof_szWgC2hC_tZCn_ZmG5bduWk_E7PkbJLJHZLWbPh2oJxQhlpZv5awzb_hX7XY1CMedv1j-Q,פיצה בכיכר,,,,https://maps.google.com/?cid=3576964517360970140&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
