id,final,source,old_name,google_name,name_sim,distance_m,business_status,food_signal,google_primary_type,google_phone,google_rating,has_photo,old_address,google_address,llm_verdict,llm_conf,llm_reason,google_maps_uri
1840,flagged,rule,ניוז קופי,News coffee Eilat,0.167,174,CLOSED_PERMANENTLY,food,gastropub,08-634-9999,4.3,yes,"דרבן, אילת, Israel","מתחם החמאם התורכי, Kamen 1, Eilat, Israel",,,,https://maps.google.com/?cid=12556334918017543063&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1841,verified,llm,בליקר בייקרי,Bleecker Bakery Ashdod,0.444,14,OPERATIONAL,food,restaurant,08-975-7800,4.4,yes,"הגדוד העברי 6, קניון סי מול, אשדוד, Israel","Ha-Gdud ha-Ivri St, Ashdod, Israel",yes,0.95,"Name matches (בליקר='Bleecker'), same street (הגדוד העברי=Ha-Gdud ha-Ivri), same city (אשדוד=Ashdod), small distance (14m), both food businesses. House number 6 in C-Mol mall aligns with location.",https://maps.google.com/?cid=8827443021417492162&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1842,no_match,llm-no,בורגרים תחנה מרכזית,"בורגרים באר שבע- תחנה מרכזית ב""ש, כשר בשר חלק",1.000,4567,OPERATIONAL,food,hamburger_restaurant,08-911-3131,2,yes,"משה קהירי 2, באר שבע, Israel","Yitshak Ben Zvi St 4, Be'er Sheva, Israel",no,0.85,"Chain restaurant with non-matching street addresses (Moshe Kehiri St 2 vs Yitshak Ben Zvi St 4) and very large distance (4567m). For chains, street AND house number must clearly match. The large distance and different streets indicate different locations.",https://maps.google.com/?cid=14769292878707335781&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1843,no_match,llm-no,בורגרס בר,Burgers Bar בורגרס בר,1.000,76073,OPERATIONAL,food,hamburger_restaurant,079-591-2242,4,yes,"ישע, Israel","Helkat Yeushua St 2, Bet Shemesh, 9965106, Israel",no,0.95,"A is listed only as 'Yeshua' city with no street address. B is in Bet Shemesh, a completely different city located 76km away. Despite matching name (Burgers Bar/בורגרס בר), the cities are distinct and far apart, ruling out same physical location.",https://maps.google.com/?cid=13572530341293590002&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1844,verified,regular,פסקדו,Pescado,0.600,84,OPERATIONAL,food,restaurant,08-852-3063,4.5,yes,"מרטין בובר 1, אשדוד, Israel","Martin Buber St 1/12, Ashdod, Israel",,,,https://maps.google.com/?cid=15997619992655419827&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1845,no_match,llm-no,שניצליין באר שבע,"שניצל טיים באר שבע | חלות שניצל , מגשי אירוח",0.667,2118,OPERATIONAL,food,fast_food_restaurant,08-999-9652,4.2,yes,"יצחק בן צבי 4, קניון הנגב, Israel","Mivtsa Nakhshon St 60, Be'er Sheva, Israel",no,0.85,"Different business names (שניצליין vs שניצל טיים), different streets (יצחק בן צבי vs Mivtsa Nakhshon), 2.1km apart. Names are not translations/transliterations of each other - these are distinct schnitzel restaurants in Beer Sheva.",https://maps.google.com/?cid=9306682295624241115&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1846,flagged,rule,פיצה דומינו,פיצה דומינו,1.000,512,CLOSED_PERMANENTLY,food,pizza_restaurant,08-659-5252,3.7,yes,"שד' בן גוריון 3, מצפה רמון, Israel","Sderot David Ben Gurion 1, Mitzpe Ramon, Israel",,,,https://maps.google.com/?cid=14951761350135762649&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1847,verified,regular,פיצה האט,Pizza Hut,1.000,55,OPERATIONAL,food,pizza_restaurant,1-700-506-070,3.9,yes,"פרץ סנטר דימונה, Israel","קניון פרץ, Dimona, Israel",,,,https://maps.google.com/?cid=6309766955552429847&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1848,no_match,llm-no,המטבח של שושנה,הסוד של שושנה - ג'חנון באילת | משלוחי ג'חנון באילת | ג'חנון בשבת באילת | חמין בשבת באילת,0.500,3111,OPERATIONAL,food,restaurant,055-454-6440,4.4,yes,"דרך אילת 15, באר שבע, Israel","HaMelacha St 5, Eilat, Israel",no,0.95,"Different cities (Beer Sheva vs Eilat), different streets (Derech Eilat vs HaMelacha St), 3.1km apart. While names are related (both mention 'Shoshana'), they are clearly different physical locations in different cities.",https://maps.google.com/?cid=9779575512089532207&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1849,verified,address-first,"ד""ר שניצל","ד""ר שניצל - שדרות",1.000,1656,OPERATIONAL,food,fast_food_restaurant,08-632-6060,4.2,yes,"דרך מנחם בגין 1, שדרות, Israel","מתחם מול 7 (הרכבת, דרך מנחם בגין 1, שדרות, 87037, Israel",,,,https://maps.google.com/?cid=12465992368870545523&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1850,no_match,llm-no,תמרינד,Rebar - Royal Beach Promenade,0.231,1543,OPERATIONAL,food,juice_shop,08-997-2779,3.8,yes,"דרך פעמי השלום 23, טיילת רויאל ביץ', אילת, Israel","טיילת ישרוטל רויאל ביץ, Derech Pa'amei HaShalom 22, Eilat, 8821101, Israel",no,0.85,"Different business names (Tamarind vs Rebar) at same street but different house numbers (23 vs 22). While house number differences can be tolerated, the 1.5km distance and completely different restaurant names (not translations/transliterations) indicate these are separate establishments.",https://maps.google.com/?cid=1320235613235591600&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1851,flagged,llm-no,אוכל ביתי,אל סיקרטו - El secreto,0.091,65,OPERATIONAL,food,italian_restaurant,08-664-8181,4,yes,"קק""ל 29, באר שבע, Israel","Kakal St 29, Be'er Sheva, Israel",no,0.95,"Different business names (אוכל ביתי='home food' vs אל סיקרטו='El secreto'). Same street and house number, but names don't match by translation/transliteration. These are distinct restaurants at the same address or very close proximity.",https://maps.google.com/?cid=12692053394578471948&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1852,no_match,llm-no,פוטאטוס,סבא ג'בטו (כשר),0.167,608,OPERATIONAL,food,restaurant,072-393-4014,4.5,yes,"שד' יוהנה ז'בוטינסקי 11, באר שבע, Israel","רסקו סנטר, HaTikva 8, Beersheba, Israel",no,0.95,"Different business names (Potatos vs Saba Gibto), different streets (Yohanan Zhabotinsky vs HaTikva), 608m apart, and no transliteration/translation match between names.",https://maps.google.com/?cid=17259748849040948059&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1853,verified,regular,בית האוכל הבוכרי,בית האוכל הבוכרי,1.000,55,OPERATIONAL,food,restaurant,08-672-2880,4.5,yes,"הכרם 17, אשקלון, Israel","Ha-Kerem St 2, Ashkelon, Israel",,,,https://maps.google.com/?cid=3827056485599226293&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1854,verified,regular,פיצה כמעט חינם,Pizza Kimat Hinam,1.000,146,OPERATIONAL,food,pizza_delivery,08-939-8883,4.6,yes,"גן בנימין 12, אילת, Israel","גן בנימין 12 חנות מספר 3 מרכז חופית אילת, Eilat, 8801430, Israel",,,,https://maps.google.com/?cid=18140317761206757865&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1855,verified,regular,הגחלים,הגחלים,1.000,95,OPERATIONAL,food,restaurant,08-671-0230,4.2,yes,"הנשיא 90, אשקלון, Israel","Ha-Gvura St 1, Ashkelon, Israel",,,,https://maps.google.com/?cid=9224709006450227478&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1856,flagged,rule,פיצה פסטה,פיצה פסטה,1.000,380,OPERATIONAL,food,restaurant,,,no,"המדע 43, באר שבע, Israel","HaMada St 43, Be'er Sheva, 8486017, Israel",,,,https://maps.google.com/?cid=16858196257887986552&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1857,verified,regular,הירושלמית,הירושלמית- בוא להיות מעורב,1.000,211,OPERATIONAL,food,restaurant,08-912-1441,4.3,yes,"קק""ל 47, באר שבע, Israel","שדרות קק״ל 47, באר שבע, 8476801, Israel",,,,https://maps.google.com/?cid=4956451106111650853&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1858,flagged,rule,יאללה שווארמה,יאללה שווארמה,1.000,36,CLOSED_PERMANENTLY,food,falafel_restaurant,077-780-0138,3.4,yes,"אברהם אבינו 94, באר שבע, Israel","מרכז גילת, אברהם אבינו 42, באר שבע, Israel",,,,https://maps.google.com/?cid=16968813665915809969&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1859,uncertain,llm-uncertain,בורגראנץ' דימונה,בורגראנץ' סניף אילת,0.667,492,OPERATIONAL,food,fast_food_restaurant,1-700-700-600,3.7,yes,"שד' התמרים 133, אילת, Israel","קניון הים האדום, Sderot HaTmarim 2, Eilat, Israel",uncertain,0.55,"Chain restaurant with same name (Burgerantz) in same city (Eilat), but addresses differ significantly: A lists Sderot HaTmarim 133, B lists Sderot HaTmarim 2 with shopping mall (Red Sea Mall). 492m distance is substantial. For chains, street+house number should clearly match; here they don't align precisely enough despite being on same street.",https://maps.google.com/?cid=9695304095451596065&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1860,no_match,llm-no,מסעדת ציפורה,Shipudei Tzipora,0.125,57727,OPERATIONAL,food,middle_eastern_restaurant,03-659-1432,3.8,yes,"אהבת ישראל 14, שדרות, Israel","Sha'ul Bar St 5, Bat Yam, Israel",no,0.95,"Different cities (Sderot vs Bat Yam), different streets (Ahavat Israel vs Sha'ul Bar), and 57.7km apart. While 'Tzipora' matches the Hebrew 'ציפורה', the addresses don't align at all, ruling out the same physical business.",https://maps.google.com/?cid=5293751099963429046&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1861,no_match,no-candidate,קייטרינג גיטליה,,,,,,,,,,"אשדוד, Israel",,,,,
1862,flagged,rule,אדיס-עלם,אדיס עלם,1.000,446,CLOSED_PERMANENTLY,food,restaurant,053-273-6551,4.1,yes,"הבנאים 5, נמל אשדוד, Israel","HaBana'im St 5, Ashdod, Israel",,,,https://maps.google.com/?cid=8459338775755439215&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1863,verified,address-first,פיצה האט,Pizza Hut,1.000,3158,OPERATIONAL,food,pizza_restaurant,1-700-506-070,3.5,yes,"שד' יצחק רגר 53, באר שבע, Israel","מגדלי אביסרור, שדרות יצחק רגר 53, באר שבע, Israel",,,,https://maps.google.com/?cid=14451217657571933768&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1864,no_match,llm-no,ברקודה בר,Matilda Bar,0.167,3017,OPERATIONAL,food,gastropub,08-867-5627,4.5,yes,"האורגים 6, נמל אשדוד, Israel","Hagshama St 58, Ashdod, 7745258, Israel",no,0.95,"Different names (Barkoda Bar vs Matilda Bar), different streets (Ha'Organim vs Hagshama), different house numbers (6 vs 58), and 3km distance indicate distinct businesses despite both being in Ashdod.",https://maps.google.com/?cid=11452605047279422959&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1865,verified,regular,מיסטר שי,Mr. Shay,0.667,161,OPERATIONAL,food,chinese_restaurant,08-995-5506,4.1,yes,"פלמ""ח 32, ערד, Israel","Palmach St 32, Arad, Israel",,,,https://maps.google.com/?cid=12445091548644592625&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1866,flagged,rule,פיצאסו,פיצאסו Pizzasso,1.000,41,CLOSED_PERMANENTLY,food,pizza_delivery,08-860-3603,3.9,yes,"גדעון בן יואש 39, אשקלון, Israel","Gideon Ben Ioash St 39, Ashkelon, Israel",,,,https://maps.google.com/?cid=12499934518133768307&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1867,no_match,nonfood-reject,החלביה,Mall 7 shopping Center,0.167,513,OPERATIONAL,nonfood,shopping_mall,077-902-5267,4.2,yes,"הע""ל 30, מול 7 MALL, באר שבע, Israel","HaAyin Lamed St 30, Be'er Sheva, Israel",,,,https://maps.google.com/?cid=300745018752704975&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1868,verified,regular,לולה טורטיה בר,לולה טורטייה בר,1.000,248,OPERATIONAL,food,restaurant,08-671-2144,3.7,yes,"צפניה 10, אשקלון, Israel","מרכז אפרידר, צפניה 10, אשקלון, Israel",,,,https://maps.google.com/?cid=16989144594463261712&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1869,uncertain,llm-uncertain,גולדה,Golda Eilat,0.400,1269,OPERATIONAL,food,ice_cream_shop,08-942-8989,4.3,yes,"אילת, Israel","Derech Pa'amei HaShalom 18, Eilat, Israel",yes,0.85,"Unique name 'Golda'/'Golda Eilat' matches (Hebrew to English translation). Both in Eilat city. Large distance (1269m) is concerning but A only has city-level address with no street details, making coordinate comparison unreliable. Name uniqueness and city match support same business.",https://maps.google.com/?cid=10057473787514975865&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1870,verified,address-first,הקוסקוס של רותם,הקוסקוס של רותם,1.000,689,OPERATIONAL,food,restaurant,,4,yes,"דרך הדרום 9, קריית גת, Israel","Derekh ha-Darom 9, Kiryat Gat, Israel",,,,https://maps.google.com/?cid=15685160504901768818&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1871,no_match,llm-no,מסעדת סרי,Sifriya,0.667,1883,OPERATIONAL,food,restaurant,08-665-5120,4.3,yes,"באר שבע, Israel","מתחם מבנה, Yitshak Nafha 25, Beersheba, Israel",no,0.95,"Names don't match (סרי/Sri vs Sifriya), and distance of 1883m is too large for same business. A appears to be an Indian/Asian restaurant (Sri), B is a library (Sifriya). Different businesses.",https://maps.google.com/?cid=16971555837554769411&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1872,verified,regular,פיצה בוס,פיצה בוס,1.000,44,OPERATIONAL,food,pizza_delivery,08-644-2824,4.2,yes,"גיא אוני 12, אשדוד, Israel","Gei Oni St 12, Ashdod, Israel",,,,https://maps.google.com/?cid=15548925816543232750&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1873,verified,regular,חומוס אליהו,חומוס אליהו אשדוד,1.000,66,OPERATIONAL,food,vegetarian_restaurant,08-663-6368,4.3,yes,"הבנאים 7, נמל אשדוד, Israel","HaBana'im St 7, Ashdod, Israel",,,,https://maps.google.com/?cid=17489003268194320613&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1874,flagged,llm-no,דוקטור פיצה,באביס פיצה - babi's,0.000,64,OPERATIONAL,food,italian_restaurant,08-611-1511,4.4,yes,"משה ברזני 25, קריית גת, Israel","Moshe Barazani St 35, Kiryat Gat, Israel",no,0.85,"Different business names (Doctor Pizza vs Babi's Pizza) at different house numbers (25 vs 35) on same street. Names are not translations/transliterations of each other. While distance is small, the distinct names and different addresses indicate separate establishments.",https://maps.google.com/?cid=17223335240018478379&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1875,uncertain,llm-uncertain,הלליס שווארמה,שווארמה אשקלון,0.500,65,OPERATIONAL,food,restaurant,08-671-4145,4,yes,"הגבורה 15, אשקלון, Israel","Ha-Gvura St 7, Ashkelon, Israel",uncertain,0.6,"Same street (Ha-Gvura/הגבורה) and city (Ashkelon), both shawarma businesses. However, house numbers differ significantly (15 vs 7, 65m apart). Names differ: 'Hallis Shawarma' vs generic 'Shawarma Ashkelon'. The distance and number mismatch create ambiguity despite street alignment.",https://maps.google.com/?cid=9835556686923265849&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1876,verified,regular,החומוס של טחינה,החומוס של טחינה,1.000,132,OPERATIONAL,food,israeli_restaurant,077-701-5360,4.6,yes,"הרצל 51, שדרות, Israel","Hertsel St 51, Sderot, Israel",,,,https://maps.google.com/?cid=798239056114132024&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1877,verified,address-first,קפה גרג,קפה גרג גרנד קניון באר שבע,1.000,970,OPERATIONAL,food,restaurant,1-700-704-407,2.9,yes,"שד' דוד טוביהו 125, באר שבע, Israel","גרנד קניון, שדרות דוד טוביהו 125, באר שבע, 8424351, Israel",,,,https://maps.google.com/?cid=13590894373181745756&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1878,flagged,rule,שיפודי רון,שיפודי רון,1.000,381,CLOSED_PERMANENTLY,food,restaurant,08-855-8110,5,yes,"מ""ד המעפילים 4, דימונה, Israel","Memorial Dalet HaMa'apilim St 4, Dimona, Israel",,,,https://maps.google.com/?cid=3803914525793231740&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1879,no_match,llm-no,טוסטאדס,מורדוך אשקלון -טוסט נקניק,0.200,2511,OPERATIONAL,food,food_court,08-676-1000,4.4,yes,"פרידן, אשקלון, Israel","Eli Cohen St 1244, Ashkelon, Israel",no,0.85,"Different business names (Tostadas vs Mordoch Ashkelon Toast Sausage), large distance (2.5km), different street locations, and different business focus",https://maps.google.com/?cid=7235379791239413614&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1880,flagged,rule,אש ועשן,Fire and Smoke Restaurant,0.167,1391,CLOSED_PERMANENTLY,food,restaurant,08-919-6515,,no,"שד' הפרחים 31, אשדוד, Israel","Sderot HaPrahim 31, Ashdod, Israel",,,,https://maps.google.com/?cid=13962518432260807308&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1881,flagged,rule,גספאצ'ו,Yekuti'el Adam St 9,0.000,32,,other,,,,no,"יקותיאל אדם 9, אשקלון, Israel","Yekuti'el Adam St 9, Ashkelon, Israel",,,,https://maps.google.com/?cid=11306524087001028428&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1882,verified,regular,מיקי'ס,מיקי'ס,1.000,218,OPERATIONAL,food,restaurant,,,no,"יהושע הצורף 34, באר שבע, Israel","Yehoshu'a ha-Tsoref St 34, Be'er Sheva, Israel",,,,https://maps.google.com/?cid=13350398783946461342&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1883,flagged,llm-no,החומוס של אמא,החומוס של טחינה,0.600,676,OPERATIONAL,food,israeli_restaurant,077-701-5360,4.6,yes,"הדקל 41, שדרות, Israel","Hertsel St 51, Sderot, Israel",no,0.85,"Different names ('של אמא' vs 'של טחינה'), different streets (Hadekel vs Hertsel), different house numbers (41 vs 51), and 676m distance. While both are hummus restaurants in Sderot, the name and address differences are too significant to indicate the same business.",https://maps.google.com/?cid=798239056114132024&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
