id,old_name,old_address,google_place_id,current_google_name,current_google_address,triage,triage_reason,google_name_he,google_name_lang_he,google_address_he,google_short_address_he,address_has_hebrew_he,google_name_en,google_name_lang_en,google_address_en,google_short_address_en,address_has_hebrew_en
4217,מקסיקנה,"לב העיר 2, קניון מודיעין, Israel",ChIJN077Gn7NAhURZ17x6wkcv0s,מקסיקנה גריל,"Lev ha-Ir St 2, Modi'in-Maccabim-Re'ut, Israel",right,שם זהה + אותו מספר בית (2) — רחוב בתעתיק שונה,מקסיקנה גריל,iw,"לב העיר 2, מודיעין מכבים רעות","לב העיר 2, מודיעין מכבים רעות",yes,מקסיקנה גריל,iw,"Lev ha-Ir St 2, Modi'in-Maccabim-Re'ut","Lev ha-Ir 2, Modi'in Makabim-Re'ut",no
4220,פיצה גרג,"בן גוריון 11, גבעת שמואל, Israel",ChIJzWl0NxFKHRUReEHQHXrtAt0,Pizza Greg,"David Ben Gurion St 11, Giv'at Shmuel, Israel",right,רשת — אותו סניף (רחוב+בית),פיצה גרג,iw,"דוד בן גוריון 11, גבעת שמואל","דוד בן גוריון 11, גבעת שמואל",yes,Pizza Greg,en,"David Ben Gurion St 11, Giv'at Shmuel","David Ben Gurion 11, Giv'at Shmu'el",no
4221,METRO BURGER מטרו בורגר,"מקוה ישראל 2, תל אביב, Israel",ChIJZ-p_JepNHRURogLfVg-tNqA,מטרו בורגר,"Mikve Israel St 2, Tel Aviv-Yafo, 6652106, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,מטרו בורגר,iw,"מקווה ישראל 2, תל אביב-יפו, 6652106","מקווה ישראל 2, תל אביב-יפו",yes,מטרו בורגר,iw,"Mikve Israel St 2, Tel Aviv-Yafo, 6652106","Mikve Israel 2, Tel Aviv-Jaffa",no
4228,MY טאבון,"מבצע קדש 55, פרדס כץ, בני ברק, Israel",ChIJy5k40IdJHRUR8YFJOWtOvho,My Tabun,"Mivtsa Kadesh St 55, Bnei Brak, Israel",right,שם זהה/תעתיק (sim 0.80) + אותה עיר,My טאבון,iw,"מבצע קדש 55, בני ברק","מבצע קדש 55, בני ברק",yes,My Tabun,en,"Mivtsa Kadesh St 55, Bnei Brak","Mivtsa Kadesh 55, Bnei Brak",no
4229,ביס בלחי,"לח""י 4, בני ברק, Israel",ChIJfe8hvY9JHRURfs6mQRQ7hCw,"ביס בלח""י","Lekhi St 12, Bnei Brak, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,"ביס בלח""י",iw,"לח""י 12, בני ברק","לח""י 12, בני ברק",yes,"ביס בלח""י",iw,"Lekhi St 12, Bnei Brak","Lekhi 12, Bnei Brak",no
4236,שואו ביס,"יוספטל 31, בת ים, Israel",ChIJ3VBoMxGzAhUR_wSkbhjGRv4,שואו ביס,"Yoseftal St 31, Bat Yam, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,שואו ביס,iw,"יוספטל 31, בת ים","יוספטל 31, בת ים",yes,שואו ביס,iw,"Yoseftal St 31, Bat Yam","Yoseftal 31, Bat Yam",no
4239,פיצה הולייווד,"ז'בוטינסקי 111, בני ברק, Israel",ChIJWYn7E05KHRUR-9wDZ1iigpE,פיצה הוליווד,"Jabotinsky St 111, Bnei Brak, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,פיצה הוליווד,iw,"רחוב זאב ז'בוטינסקי 111, בני ברק","רחוב זאב ז'בוטינסקי 111, בני ברק",yes,פיצה הוליווד,iw,"Jabotinsky St 111, Bnei Brak","Derech Zeev Jabutinsky 111, Bnei Brak",no
4255,מסעדת זאב,"שנקר אריה 8, פתח תקווה, Israel",ChIJ-5_Ll_tJHRURQcpKs7jbUYY,מסעדת זאב,"Arye Shenkar St 8, Petah Tikva, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,מסעדת זאב,iw,"אריה שנקר 8, פתח תקווה","אריה שנקר 8, פתח תקווה",yes,מסעדת זאב,iw,"Arye Shenkar St 8, Petah Tikva","Arieh Shenkar 8, Petah Tikva",no
4257,Eva Coffee and Bakery- אווה,"ויצמן 27, גבעתיים, Israel",ChIJY-K1PbBLHRURu5yTLCM0ybE,Eva Coffee & Bakery,"Weizman St 27, Giv'atayim, Israel",right,שם זהה + אותו מספר בית (27) — רחוב בתעתיק שונה,אווה בייקרי,iw,"וייצמן 27, גבעתיים","וייצמן 27, גבעתיים",yes,Eva Coffee & Bakery,en,"Weizman St 27, Giv'atayim","Weizman 27, Giv'atayim",no
4259,beef,"צאלון 21, מודיעין והסביבה, Israel",ChIJ6RU1fb3NAhURv6Nr8Uj7rkA,Beef בורגר מודיעין,"Tse'elon St 21, Modi'in-Maccabim-Re'ut, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,Beef בורגר מודיעין,iw,"צאלון 21, מודיעין מכבים רעות","צאלון 21, מודיעין מכבים רעות",yes,Beef בורגר מודיעין,iw,"Tse'elon St 21, Modi'in-Maccabim-Re'ut","Tse'elon 21, Modi'in Makabim-Re'ut",no
4267,הבוטקה,"ז'בוטינסקי זאב 1, לוד, Israel",ChIJMzH9yUvLAhURI3aMzLzYAgY,הבוטקה,"Jabotinski St 1, Lod, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,הבוטקה,iw,"ז'בוטינסקי 1, לוד","ז'בוטינסקי 1, לוד",yes,הבוטקה,iw,"Jabotinski St 1, Lod","Jabotinsky 1, Lod",no
4280,פיצה פרגו פתח תקווה,"רפאל איתן 3, פתח תקווה, Israel",ChIJpbh59Jo3HRURiTDr4kStE2E,פיצה פרגו פתח תקווה,"Refa'el Eitan St 3, Petah Tikva, 4906509, Israel",right,רשת — אותו סניף (רחוב+בית),פיצה פרגו פתח תקווה,iw,"רפאל איתן 3, פתח תקווה, 4906509","רפאל איתן 3, פתח תקווה",yes,פיצה פרגו פתח תקווה,iw,"Refa'el Eitan St 3, Petah Tikva, 4906509","Refa'el Eitan 3, Petah Tikva",no
4281,דון איטליאנו,"הרב לוי 8, בת ים, Israel",ChIJUbMj7myzAhURh_FbLw2xAkw,פיצה דון איטליאנו,"HaRav Levi St 8, Bat Yam, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,פיצה דון איטליאנו,iw,"הרב לוי 8, בת ים","הרב לוי 8, בת ים",yes,פיצה דון איטליאנו,iw,"HaRav Levi St 8, Bat Yam","HaRav Levi 8, Bat Yam",no
4328,"ד""ר מיט","צבי ישי 5, יהוד, Israel",ChIJrwLX9Qs1HRURzPr43H7lI3w,Dr. Mitt,"Tsvi Yishai St 5, Yehud-Monosson, Israel",right,שם זהה + אותו מספר בית (5) — רחוב בתעתיק שונה,"ד""ר מיט",iw,"צבי ישי 5, יהוד מונוסון","צבי ישי 5, יהוד מונוסון",yes,Dr. Mitt,en,"Tsvi Yishai St 5, Yehud-Monosson","Tsvi Yishai 5, Yahud Monoson",no
4329,קפה דגש,"אהרונסון שרה 16, רמת גן, Israel",ChIJZZXqIFRKHRURMLDsZD1Rdes,Dagesh Café,"Sarah A'aronsohn St 16, Ramat Gan, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,קפה דגש,iw,"שרה אהרונסון 16, רמת גן","שרה אהרונסון 16, רמת גן",yes,Dagesh Café,en,"Sarah A'aronsohn St 16, Ramat Gan","Sarah A'aronsohn 16, Ramat Gan",no
4346,וול דן,"רוטשילד 87, ראשון לציון, Israel",ChIJOX2KfxW0AhURuVVqUPyfUg8,וול דאן,"Rothschild St 87, Rishon LeZion, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,וול דאן,iw,"רוטשילד 87, ראשון לציון","רוטשילד 87, ראשון לציון",yes,וול דאן,iw,"Rothschild St 87, Rishon LeZion","Rothschild 87, Rishon LeZion",no
4347,Bakery 60,"המסגר 60, תל אביב, Israel",ChIJC7_QWJlLHRURD8c5Uy5t7pM,Bakery 60,"HaMasger St 60, Tel Aviv-Yafo, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,Bakery 60,ru,"המסגר 60, תל אביב-יפו","המסגר 60, תל אביב-יפו",yes,Bakery 60,ru,"HaMasger St 60, Tel Aviv-Yafo","HaMasger 60, Tel Aviv-Jaffa",no
4352,ספייסי טורטיה בר,"דרך בן גוריון 65, בני ברק, Israel",ChIJg7EZ2Z9LHRURFSX93OvWxRo,ספייסי טורטיה בר,"David Ben Gurion Rd 65, Bnei Brak, 5140203, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,Spicy Tortia Bar ספייסי טורטיה בר,iw,"דוד בן גוריון 65, בני ברק, 5140203","דוד בן גוריון 65, בני ברק",yes,ספייסי טורטיה בר,en,"David Ben Gurion Rd 65, Bnei Brak, 5140203","David Ben-Gurion 65, Bnei Brak",no
4371,קפה בירנבאום,"נחלת בנימין 31, תל אביב, Israel",ChIJ6YBJEINMHRUR65MgpA3_huI,Birenbaum Cafe,"Nahalat Binyamin St 31, Tel Aviv-Yafo, Israel",right,שם זהה/תעתיק (sim 0.83) + רחוב+בית זהים,Birenbaum Cafe,iw,"נחלת בנימין 31, תל אביב-יפו","נחלת בנימין 31, תל אביב-יפו",yes,Birenbaum Cafe,en,"Nahalat Binyamin St 31, Tel Aviv-Yafo","Nahalat Binyamin 31, Tel Aviv-Jaffa",no
4388,שיפודי התקוה,"אצ""ל 37, תל אביב, Israel",ChIJDWEo6WtLHRUR2eIBuSfu8Y8,Shipudey Hatikva,"Etsel St 37, Tel Aviv-Yafo, Israel",right,רשת — אותו סניף (רחוב+בית),שיפודי התקוה,iw,"אצ""ל 37, תל אביב-יפו","אצ""ל 37, תל אביב-יפו",yes,Shipudey Hatikva,en,"Etsel St 37, Tel Aviv-Yafo","Etsel 37, Tel Aviv-Jaffa",no
4391,פלאפל בכיכר,"טירת יהודה, Israel",ChIJKWXIyl81HRURzyigJ_pskhU,פלאפל בכיכר,"משק 42, טירת יהודה, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,פלאפל בכיכר,iw,"משק 42, טירת יהודה","משק 42, טירת יהודה",yes,פלאפל בכיכר,iw,"משק 42, טירת יהודה","משק 42, Tirat Yehuda",yes
4396,האחים ומאכלים,"בן יהודה 17, תל אביב, Israel",ChIJV7uL931MHRURphiuAx1s0kQ,האחים ומאכלים,"Ben Yehuda St 17, Tel Aviv-Yafo, 6380208, Israel",right,שם זהה + אותו מספר בית (17) — רחוב בתעתיק שונה,האחים ומאכלים,iw,"בן יהודה 17, תל אביב-יפו, 6380208","בן יהודה 17, תל אביב-יפו",yes,האחים ומאכלים,en,"Ben Yehuda St 17, Tel Aviv-Yafo, 6380208","Ben Yehuda 17, Tel Aviv-Jaffa",no
4399,פיצהל'ה,"ז'בוטינסקי 12, בני ברק, Israel",ChIJrSrVmS5KHRURvvuNbHkHwec,פיצלה,"Jabotinsky St 12, Bnei Brak, Israel",right,שם זהה/תעתיק (sim 0.83) + אותה עיר,פיצלה,iw,"רחוב זאב ז'בוטינסקי 12, בני ברק","רחוב זאב ז'בוטינסקי 12, בני ברק",yes,פיצלה,iw,"Jabotinsky St 12, Bnei Brak","Derech Zeev Jabutinsky 12, Bnei Brak",no
4402,פיאסטה איטליאנו,"שמחוני 4, פתח תקווה, Israel",ChIJ-Spe0Ng1HRURdVfOre8Fa3I,פיצה פיאסטה איטליאנו,"Assaf Simhoni St 4, Petah Tikva, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,פיצה פיאסטה איטליאנו,iw,"אסף שמחוני 4, פתח תקווה","אסף שמחוני 4, פתח תקווה",yes,פיצה פיאסטה איטליאנו,iw,"Assaf Simhoni St 4, Petah Tikva","Assaf Simhoni 4, Petah Tikva",no
4411,שף במושבה,"שטמפפר 42, פתח תקווה, Israel",ChIJR4WSrc43HRURRKNQ5xPXEis,שף במושבה,"Yehoshua Shtampfer St 42, Petah Tikva, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,שף במושבה,iw,"יהושע שטמפפר 42, פתח תקווה","יהושע שטמפפר 42, פתח תקווה",yes,שף במושבה,en,"Yehoshua Shtampfer St 42, Petah Tikva","Yehoshua Shtampfer 42, Petah Tikva",no
4415,קפה קפה,"יוני נתניהו 25, גבעת שמואל, Israel",ChIJ2a3iaw9KHRUR-hfiqjrGugM,Cafe Cafe givat shmuel,"Yoni Netanyahu St 25, Giv'at Shmuel, Israel",right,LLM כן (conf 0.95) + רחוב תואם,קפה קפה גבעת שמואל,iw,"יוני נתניהו 25, גבעת שמואל","יוני נתניהו 25, גבעת שמואל",yes,Cafe Cafe givat shmuel,en,"Yoni Netanyahu St 25, Giv'at Shmuel","Yoni Netanyahu 25, Giv'at Shmu'el",no
4416,קפה הלל,"חיים עוזר 31, פתח תקווה, Israel",ChIJc03QW3I2HRUR32X9v86Wfmc,Cafè Hillel,"חיים עוזר פינת, וולפסון 31, Petah Tikva, Israel",right,שם זהה/תעתיק (sim 0.75) + אותה עיר,קפה הלל,iw,"חיים עוזר פינת, וולפסון 31, פתח תקווה","חיים עוזר פינת, וולפסון 31, פתח תקווה",yes,Cafè Hillel,en,"חיים עוזר פינת, וולפסון 31, Petah Tikva","חיים עוזר פינת, וולפסון 31, Petah Tikva",yes
4418,מן בורגר,"תרצה 19, מרום סנטר, רמת גן, Israel",ChIJ6xRImEhKHRURUavtPuguDKM,Man Burger,"Tirzah St 19, Ramat Gan, Israel",right,שם זהה/תעתיק (sim 0.86) + אותה עיר,מן בורגר,iw,"תרצה 19, רמת גן","תרצה 19, רמת גן",yes,Man Burger,en,"Tirzah St 19, Ramat Gan","Tirzah 19, Ramat Gan",no
4422,ביג ברגרס,"ז'בוטינסקי 7, פרדס כץ, בני ברק, Israel",ChIJcx4CvS5KHRURjHDKssT8PJk,Big Burgers,"Jabotinsky St 7, Bnei Brak, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,ביג ברגרס,iw,"רחוב זאב ז'בוטינסקי 7, בני ברק","רחוב זאב ז'בוטינסקי 7, בני ברק",yes,Big Burgers,en,"Jabotinsky St 7, Bnei Brak","Derech Zeev Jabutinsky 7, Bnei Brak",no
4425,הפינה ה14,"בית אל 14, צפון תל אביב, Israel",ChIJ5x6EorhJHRUR32ASk_8N37A,הפינה 14,"Beit El St 14, Tel Aviv-Yafo, Israel",right,שם זהה + אותו מספר בית (14) — רחוב בתעתיק שונה,הפינה 14,iw,"בית אל 14, תל אביב-יפו","בית אל 14, תל אביב-יפו",yes,הפינה 14,iw,"Beit El St 14, Tel Aviv-Yafo","Beit El 14, Tel Aviv-Jaffa",no
4441,אצל בוכמן,"מודיעין והסביבה, Israel",ChIJlXV-Hd_NAhURPRzcTlziU38,Buchman's Pizza Modi'in,"Emek Zvulun St 24, Modi'in-Maccabim-Re'ut, Israel",right,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,בוכמנ׳ס פיצה מודיעין Buchman’s pizza modiin,iw,"עמק זבולון 24, מודיעין מכבים רעות","עמק זבולון 24, מודיעין מכבים רעות",yes,Buchman's Pizza Modi'in,en,"Emek Zvulun St 24, Modi'in-Maccabim-Re'ut","Emek Zvulun 24, Modi'in Makabim-Re'ut",no
4444,סביח מלכה,"המלך ג'ורג' 46, תל אביב, Israel",ChIJAQONbrBLHRURrpnig4D6Epo,סביח מלכה - Sabich Malka,"King George St 46, Tel Aviv-Yafo, 6329808, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,סביח מלכה - Sabich Malka,en,"המלך ג'ורג' 46, תל אביב-יפו, 6329808","המלך ג'ורג' 46, תל אביב-יפו",yes,סביח מלכה - Sabich Malka,en,"King George St 46, Tel Aviv-Yafo, 6329808","King George 46, Tel Aviv-Jaffa",no
4449,חומוס יוסף,"המשביר 1, חולון, Israel",ChIJ46cQcDO1AhURXOb92uhhtiI,Houmous Yosef Holon,"Ha-Mashbir St 1, Holon, Israel",right,שם זהה/תעתיק (sim 0.25) + רחוב+בית זהים,חומוס יוסף חולון,iw,"המשביר 1, חולון","המשביר 1, חולון",yes,Houmous Yosef Holon,en,"Ha-Mashbir St 1, Holon","HaMashbir 1, Holon",no
4465,שיפודי ציפורה רמת החייל,"הברזל 27, רמת החייל, תל אביב, Israel",ChIJp4t9ruJJHRURSkrBA3wbBUg,שיפודי ציפורה רמת החייל כשר,"HaBarzel St 27, Tel Aviv-Yafo, 6971039, Israel",right,רשת — אותו סניף (רחוב+בית),שיפודי ציפורה רמת החייל כשר,iw,"הברזל 27, תל אביב-יפו, 6971039","הברזל 27, תל אביב-יפו",yes,שיפודי ציפורה רמת החייל כשר,iw,"HaBarzel St 27, Tel Aviv-Yafo, 6971039","HaBarzel 27, Tel Aviv-Jaffa",no
4469,פיצה שמש,"ארזים 1, רמת אילן, גבעת שמואל, Israel",ChIJuZzjf2tKHRURPNb23qAh8MQ,Pizza Shemesh givat shmuel,"HaArazim St 1, Giv'at Shmuel, Israel",right,רשת — LLM אישר (conf 0.95) + רחוב תואם,פיצה שמש גבעת שמואל,iw,"הארזים 1, גבעת שמואל","הארזים 1, גבעת שמואל",yes,Pizza Shemesh givat shmuel,en,"HaArazim St 1, Giv'at Shmuel","HaArazim 1, Giv'at Shmu'el",no
4473,שווארמיט -שווארMEAT,"ניסים אלוני 4, ראש העין, Israel",ChIJJwdNe9sxHRURtl_SB7xH83E,shawarmeat,"Nissim Aloni St 4, Rosh Haayin, Israel",right,שם זהה/תעתיק (sim 0.36) + אותה עיר,שווארמיט,iw,"ניסים אלוני 4, ראש העין","ניסים אלוני 4, ראש העין",yes,shawarmeat,en,"Nissim Aloni St 4, Rosh Haayin","Nissim Aloni 4, Rosh Haayin",no
4482,המאפיה של הרמן,"פלוטיצקי 10, ראשון לציון, Israel",ChIJTSSDpfi0AhURCHwJLdJeaeM,המאפיה של הרמן,"Plotitsky St 10, Rishon LeZion, 7536130, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,המאפיה של הרמן,iw,"פלוטיצקי 10, ראשון לציון, 7536130","פלוטיצקי 10, ראשון לציון",yes,המאפיה של הרמן,iw,"Plotitsky St 10, Rishon LeZion, 7536130","Plotitsky 10, Rishon LeZion",no
4521,פטאיה,"שד' ירושלים 26, רמת גן, Israel",ChIJ61BzW_JLHRUR-LD1RlOnZnY,פטאיה,"Jerusalem Blvd 26, Ramat Gan, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,פטאיה,en,"שדרות ירושלים 26, רמת גן","שדרות ירושלים 26, רמת גן",yes,פטאיה,en,"Jerusalem Blvd 26, Ramat Gan","Sderot Yerushalayim 26, Ramat Gan",no
4526,מקסיקנה מרקדו שוק צפון,"ראול וולנברג 20, רמת החייל, תל אביב, Israel",ChIJQYNwWJRJHRURm-Fl8_3Barc,Mexicana,"Raoul Wallenberg St 18, Tel Aviv-Yafo, Israel",right,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,Mexicana Ramat hachayal - מקסיקנה רמת החייל,iw,"ראול ולנברג 18, תל אביב-יפו","ראול ולנברג 18, תל אביב-יפו",yes,Mexicana,en,"Raoul Wallenberg St 18, Tel Aviv-Yafo","Raoul Wallenberg 18, Tel Aviv-Jaffa",no
4530,טוסביס בית נחמיה,"בית נחמיה, Israel",ChIJp_fPhsMzHRURP6nx8VHLPSo,טוסביס בית נחמיה,"Unnamed Road, Beit Nehemia, Israel",right,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,טוסביס בית נחמיה,iw,"Unnamed Road, בית נחמיה","Unnamed Road, בית נחמיה",yes,טוסביס בית נחמיה,iw,"Unnamed Road, Beit Nehemia","Unnamed Road, Beit Nehemia",no
4536,בר 99,"החשמונאים 99, תל אביב, Israel",ChIJ70YMVhZLHRURYLC8OnSniAk,BAR 99 - בר 99,"HaHashmonaim St 99, Tel Aviv-Yafo, 6713316, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,BAR 99 - בר 99,iw,"החשמונאים 99, תל אביב-יפו, 6713316","החשמונאים 99, תל אביב-יפו",yes,BAR 99 - בר 99,iw,"HaHashmonaim St 99, Tel Aviv-Yafo, 6713316","HaHashmonaim 99, Tel Aviv-Jaffa",no
4537,חומוס פוליטי,"הזיתים 96, גבעת שמואל, Israel",ChIJr2wWHyNLHRUR9e_Pt-PqjGE,חומוס פוליטי,"Ha-Zeitim St 96, Giv'at Shmuel, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,חומוס פוליטי,iw,"הזיתים 96, גבעת שמואל","הזיתים 96, גבעת שמואל",yes,חומוס פוליטי,iw,"Ha-Zeitim St 96, Giv'at Shmuel","HaZeitim 96, Giv'at Shmu'el",no
4551,המאפים של מאיה,"רוטשילד 16, ראשון לציון, Israel",ChIJYxqwj0e0AhURIKg4sW-KAJo,המאפים של מאיה,"Rothschild St 16, Rishon LeZion, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,המאפים של מאיה,iw,"רוטשילד 16, ראשון לציון","רוטשילד 16, ראשון לציון",yes,המאפים של מאיה,iw,"Rothschild St 16, Rishon LeZion","Rothschild 16, Rishon LeZion",no
4557,"תרל""ח","ברקת 9, פתח תקווה, Israel",ChIJ1Qje4f5JHRURMJW1FwSobXM,"תרל""ח בר ישראלי כשר","Bareket St 9, Petah Tikva, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,"תרל""ח בר",iw,"ברקת 9, פתח תקווה","ברקת 9, פתח תקווה",yes,"תרל""ח בר ישראלי כשר",en,"Bareket St 9, Petah Tikva","Bareket 9, Petah Tikva",no
4567,מוצרלה,"קרליבך 23, תל אביב, Israel",ChIJtxjkhOxLHRURmLFuA29JFZY,מוצרלה,"Carlebach St 23, Tel Aviv-Yafo, Israel",right,שם זהה + אותו מספר בית (23) — רחוב בתעתיק שונה,מוצרלה,iw,"קרליבך 23, תל אביב-יפו","קרליבך 23, תל אביב-יפו",yes,מוצרלה,iw,"Carlebach St 23, Tel Aviv-Yafo","Carlebach 23, Tel Aviv-Jaffa",no
