"id","final","source","old_name","old_address","old_lat","old_lng","google_place_id","google_name","google_address","google_lat","google_lng","name_sim","distance_m","business_status","food_signal","google_primary_type","google_types","google_phone","google_rating","rating_count","opening_hours","has_photo","photo_name","photo_attribution","llm_verdict","llm_conf","llm_reason","google_maps_uri","resolved_final","collision","buckets","severity"
"5614","verified","llm","עוגות דה לה פה","יעקב 26, רחובות, Israel","31.8960337","34.8130629","ChIJ0ZRXqAa3AhURjH_6y69S7aY","Cakes de la Paix","Ya'akov St 26, Rehovot, Israel","31.8960834","34.8130492","0.300","6","OPERATIONAL","food","pastry_shop","pastry_shop;dessert_shop;confectionery;bakery;food_store;store;food;point_of_interest;establishment","08-939-0792","4.5","435","Monday: 8:00 AM – 7:30 PM | Tuesday: 8:00 AM – 7:30 PM | Wednesday: 8:00 AM – 7:30 PM | Thursday: 8:00 AM – 7:30 PM | Friday: 8:00 AM – 3:00 PM | Saturday: Closed | Sunday: 8:00 AM – 7:30 PM","yes","places/ChIJ0ZRXqAa3AhURjH_6y69S7aY/photos/AaVGc3k81vPOBfaG2o12mT4QmEWG5-5ejhz9NUNyHrqU2GpDrrEahf1WGU6H6L9GORngFH1U6v8uc7AkrQtIKyHaoTkUqf94A9SJRCRcglujRa2IHJ6vB6QRquOHLEecNERr0Opsdg4Oq3pa-KRyFX9I_ZV7RbbKR6dooIxZLMAwY0yt63rSh4-l-4RoTJ8wR6_74Z2-SYKlsIH5TQW9FehXsPVExZcSk3i2sqglirR4DlHkgwBC6_5stC6qni-z3HEJVwVrlZh2CM9cMtZUWMIKU2u67qM5Qqkd-S8vZk9vrKiospqKFOqB6YEehu8wjzTxMGFCef86smhjgzoaTYIcqy-wRk0G97vaBZSj4DleCF1hp51izrC121vavXIbsCJD4chB-Z6vTWyA5IDRmdSIj7DpJecqgm7wF0frH0S2YGeXhQ","Shai","yes","0.95","Hebrew name 'עוגות דה לה פה' translates to 'Cakes de la Paix' (French for 'Cakes of Peace'). Exact street match (Ya'akov/יעקב 26) and city (Rehovot/רחובות). Minimal distance (6m). Unique business name confirms match.","https://maps.google.com/?cid=12028361094771408780&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM עם name_sim נמוך","3"
"4729","verified","llm","פאפאגאיו ירושלים","יד חרוצים 3, ירושלים, Israel","31.7540775","35.2173593","ChIJPWFRmx8oAxUR8_GyhSy3490","Papagaio - Brazilian Steak House","Yad Harutsim St 3, Jerusalem, Israel","31.7540566","35.2174141","0.364","6","OPERATIONAL","food","restaurant","restaurant;food;point_of_interest;establishment","02-674-5745","4.2","2744","Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: Closed | Saturday: Closed | Sunday: 12:00 – 11:00 PM","yes","places/ChIJPWFRmx8oAxUR8_GyhSy3490/photos/AaVGc3lOuifd0d3ubURqilVpMsOgjqFwGHGR00gxCsv7HSuJnVZ6Dzh9lrpRnc3reXKEK8XDGZQuQnp3DKm-uNQoAjeo2MKs527CGf9Rxl0zLpmKKPJ2E1OpRA9IN08l8UKV1h28LZlaVc9nMWjSgf4peMw0Ihg7dzzjj_icAxC_yaq-_FcIhNMXzivHdHp-9vPdRrVbITalDoDniMuUHzhj4wKLobpe4LSbXiD7uWvboAZD9W-VETzZ1BIjOcymZXZ0vXLFAisndTSFB2oDcELKeaZ3zhD-bYsN8FUO3u2AO1LPxLZ7I5dVE3ZGXZh5KsRcktMdT4MJrKmPOErtz8_4Nb0dO8iC35OOglzeb2S7eThi5TahPJF4bVeo0Nd7A5eBa-S8n4E62JwB80g4SDBEbchE507jSXspN0iArqNXlOu0ng","Yossi Schwartz","yes","0.98","Hebrew name 'פאפאגאיו' transliterates to 'Papagaio' (Brazilian steak house). Street address and house number match exactly (Yad Harutsim 3, Jerusalem). Distance of 6 meters is negligible. Unique restaurant name with clear transliteration match.","https://maps.google.com/?cid=15988824503944933875&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM עם name_sim נמוך","3"
"3475","verified","llm","כל טעם","רוטשילד 64, ראשון לציון, Israel","31.9641066","34.7982782","ChIJfYEH6K-1AhURam-i9Bglq_A","Rotch","Rothschild St 64, Rishon LeZion, Israel","31.964120899999998","34.7983334","0.000","5","OPERATIONAL","food","restaurant","restaurant;brunch_restaurant;cocktail_bar;bar;food;point_of_interest;establishment","077-938-6287","4.5","1425","Monday: 9:00 AM – 2:00 AM | Tuesday: 9:00 AM – 2:00 AM | Wednesday: 9:00 AM – 2:00 AM | Thursday: 9:00 AM – 3:00 AM | Friday: 8:30 AM – 3:00 AM | Saturday: 10:00 AM – 2:00 AM | Sunday: 9:00 AM – 2:00 AM","yes","places/ChIJfYEH6K-1AhURam-i9Bglq_A/photos/AaVGc3nWweCOqHyaHhux0FBQHssh9NzM82HzQMjKavllxI1iTstbJi8ez6RB-nyIs64sM12c4llrNPnDyiSbCqSzrr1aR8D0pLTWmPKcRGBUhZQ0_YLKxEd3tKUUJSo91BAjXNiy0KPyXAEnl3B_FSYUG93GpHK8V2HoLlq31dRJ4tS6hxIYwBEsuBCGMhVW1nUC-JehrO2L8zq_mYzeHqBddh4Aa58MArfsKrDkzlOOyeWR2NYvmkaug9LKESSkY5yMapuuqRDCzAGTnB-bIWTpnL0wNLs0gW9NEw8N94bz4vY-UGOOe4UaMbP0ZuOngfsn35FUCUufnBsm4S8bk5aDP0AAQDcfzl-g7m3Qxx8O0DnT7Vm-qWhQnXgz614HzM4b32EqR26vTkS1WsSMIvTvysr-uw0TjgAVClCt2EMLSLxMpg","Charlie Biton-Regev","yes","0.95","Street and house number match exactly (Rothschild/Rotschild 64, Rishon LeZion). Small 5m distance indicates same location. 'כל טעם' (Kol Taam = 'All Flavors/Tastes') is a unique name; 'Rotch' appears to be a shortened/alternate English name for the same establishment.","https://maps.google.com/?cid=17341995579233955690&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM עם name_sim נמוך","3"
"1386","verified","llm","בית מאפה הגשר","שד' יעלים 32, באר שבע, Israel","31.2507315","34.7797281","ChIJDUzkVwtmAhUR5qJoTjVNYw8","Bridge bakery","Sderot Ye'elim 32, Beersheba, Israel","31.2506886","34.779720499999996","0.000","5","OPERATIONAL","food","bakery","bakery;food_store;food;point_of_interest;store;establishment","08-642-2492","4.5","260","Monday: 6:00 AM – 11:00 PM | Tuesday: 6:00 AM – 11:00 PM | Wednesday: 6:00 AM – 11:00 PM | Thursday: 6:00 AM – 11:00 PM | Friday: 6:00 AM – 4:00 PM | Saturday: 9:00 PM – 12:00 AM | Sunday: 6:00 AM – 11:00 PM","yes","places/ChIJDUzkVwtmAhUR5qJoTjVNYw8/photos/AaVGc3no0-8pwCfZdKK6v1mEH29RkaYkzPCXSUyWR3bRTHYjyNywAmSASm_oldG1UzCDfO0S3d8NEYgvy_DeQx7gtk-CasG-TFvPpsNH12R0Gws1TwQbSfTVhmUvK4-yYQ7QNjq6-WwmCCki3EJmcdADeLYdaTLO8FXrmsGbEwL7iCb0VauxTUp-cWSbYr5MAIZgpLWmG-Fo6MD9t108FrECGuHHIxdO_8zF1ZDzcXh_-RNFmMJxYNgXSa8_p5KO2f1PEq9ciTqWv8Toe9P0Z6DSYO0MXQs6fbw62vOgMEoAg8HEghKtYrJn4EDRBe6k30Qr0seGZD9Yn6GrdEuQjQCQpUaxm-KeU86CXq1iAffgmindsM8sKF3s8dCOzktU94XxKBuCBQ_RQtJr_7pjlQOmtKXhXAEEPUT2pXTlYQw0PGkEXw","Viki Cantor","yes","0.98","Name matches: 'בית מאפה הגשר' (House of Bridge Bakery) = 'Bridge bakery'. Street and house number match exactly (Sderot Ye'elim 32, Beersheba). Distance 5m confirms same location.","https://maps.google.com/?cid=1108814824607359718&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM עם name_sim נמוך","3"
"4991","verified","llm","מרכז הפלאפל התימני","הנביאים 48, ירושלים, Israel","31.7837281","35.2219125","ChIJZZd6ctopAxURtmGOhZWNG8k","The Yemenite Falafel","Ha-Nevi'im St 48, Jerusalem, Israel","31.783753","35.2219518","0.111","5","OPERATIONAL","food","falafel_restaurant","falafel_restaurant;fast_food_restaurant;restaurant;food;point_of_interest;establishment","02-624-2346","4.7","797","Monday: 10:30 AM – 7:00 PM | Tuesday: 10:30 AM – 7:00 PM | Wednesday: 10:30 AM – 7:00 PM | Thursday: 10:30 AM – 7:00 PM | Friday: 8:30 AM – 2:00 PM | Saturday: Closed | Sunday: 10:30 AM – 7:00 PM","yes","places/ChIJZZd6ctopAxURtmGOhZWNG8k/photos/AaVGc3kF7ZBsM6UY2gnn5odoK8hGPtHWfJ-cRDIlJy5vBxrsZazkDB3TQWEw9alwBJ9FDg6nTWEjqaU-52B3Hdn6k3kg7twPY2oz_-nPZeJt2Mvk2TaNPN1Wvk3Bq7r6DrIq3AtghsCK0-MurTDrf1nNKUpa0kvw8XLHa0ebmJkA7CRgas3eE0RJ98mRCFy-NCLYsx_kvtrK6YnQPXeg-SLC2zXz2rVeaefCRWKhRDdYZlmCs9oI8tx0I63Z6LVLsesREr0vdY7qZOc393dt0NWVvQJBPWjDS_FAzu0yPJgL_2jLIxYqvG2UnQyCbAXnFRd5f8xoNemRHH55l-Tu4tFOuBD5KbRzfynTf-YZ6Fl5v5G3JFJtDFw3vXlh2F8IcsaPtxQhJgdfoaEtvPwqllLUE8m4d6BtLaerX1VAMcqP71q0DA","הילה קדם","yes","0.98","Perfect match: 'מרכז הפלאפל התימני' translates to 'The Yemenite Falafel Center'. Identical street (Haneviim/Ha-Nevi'im) and house number (48) in Jerusalem. Distance of 5 meters is negligible and consistent with coordinate imprecision.","https://maps.google.com/?cid=14491331899325047222&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM עם name_sim נמוך","3"
"4608","verified","llm","בית החומוס והפול","החשמונאים 119, תל אביב, Israel","32.069528","34.785947","ChIJAeIP43dLHRURdpsVdB_X7h4","Hummus Beit Ha-Ful","HaHashmonaim St 119, Tel Aviv-Yafo, Israel","32.06952","34.786001299999995","0.364","5","OPERATIONAL","food","israeli_restaurant","israeli_restaurant;mediterranean_restaurant;restaurant;food;point_of_interest;establishment","03-561-8162","4.2","695","Monday: 8:00 AM – 7:00 PM | Tuesday: 8:00 AM – 7:00 PM | Wednesday: 8:00 AM – 7:00 PM | Thursday: 8:00 AM – 7:00 PM | Friday: 8:00 AM – 3:15 PM | Saturday: Closed | Sunday: 8:00 AM – 7:00 PM","yes","places/ChIJAeIP43dLHRURdpsVdB_X7h4/photos/AaVGc3k3iz4QcV9e6qdgs5XbqAHiGCtO2gSPMqslZsM2zjjyI1cdPJ4wO_GtxwXivu2YURQbTX_9rW7BB4I3TvXvhQhfCfnjVi9Eqb6TWwyCuupbo50wFLJFUlx7gpQf5jAMDZCJA8WORwHbmAU96KPsbNWa9_AYLhJ6ehEBZXxhmIZk9a1XffBdRympFODAvVwo_6h4oRwlb6PKqCPCGBkH-afxlWf_u84sU6sA46wcblEO5NsOgKDjruyx7Oq_maDl53xLrDYVFxRk15asrF889Q8HgKXvNcuyFgITa9Upde3VLMYwZKxWECv17U7bqd-QQ-MQvs34dD62MEJ0uzMoOXKbXnGbe899-Ajr5Ours67Q0MePJYPZtn6Z74zc08cMcB8otAHrEDkuA_QodFAA8Q7a8dlz9X6Y6PT4Z0_isACyqA","בית החומוס והפול","yes","0.98","Perfect match: Hebrew name 'בית החומוס והפול' (Beit HaChumus VeHaFul) translates to 'Hummus Beit Ha-Ful'. Identical street (HaHashmonaim/החשמונאים) and house number (119) in Tel Aviv. Unique name, 5m distance is negligible.","https://maps.google.com/?cid=2228955395686505334&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM עם name_sim נמוך","3"
"5031","verified","llm","ג'ורג'י אוכל רחוב","הלל 8, ירושלים, Israel","31.7802144","35.2167154","ChIJDeGnDtYpAxURssY_g2meq98","Georgie","Hillel St 8, Jerusalem, Israel","31.780257999999996","35.216726699999995","0.375","5","OPERATIONAL","food","soul_food_restaurant","soul_food_restaurant;fast_food_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment","02-625-6333","4.7","568","Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: Closed | Saturday: Closed | Sunday: 12:00 – 10:00 PM","yes","places/ChIJDeGnDtYpAxURssY_g2meq98/photos/AaVGc3l789o5JtDtzi3Wd_ry35M-1zpEVO11nHGBWbNV5ufaHLjjl5CD_SpgFB6f8dzjtRqKsLIK7WfvuZItteBhh3p6Ytcn8pH3tMBJGhspFaPEt0AX41iESAo5qNamE4RNlokZOOWFOqgC5AJVrfIefa3x7qpHis0d0xCI2GvehtJ9DYHv0Tk8_WeUBCxR-3aaYIWzf7e6pZV7iHe_knbpqO9XvQ7-WFuE50xZT0SFEMzS1CYVxfKeVcVDz4soqdU5YlYKqjI62Gs4Sey_e7XHfoRVjk8Gm6nCyL9FNoEYK62dAMVY-1JY_iP50UgNa6QD3zHNFNOuTiFYoeRPiy34sDxNUEQaCCxgzMzfRaYwFJ2V0LsnWSikJPMrmLrSo5fedw1Hi-WKvjr0a_XUO5W7CnHh22-sSJu8KUVgMSt4y6v2JKIiXlo4a7Qgq-fuXg","ג׳ורג׳י","yes","0.95","Hebrew name 'ג'ורג'י אוכל רחוב' (Georgie Street Food) transliterates to 'Georgie'; exact street and house number match (Hillel 8, Jerusalem); minimal distance of 5m; unique business name","https://maps.google.com/?cid=16117149867486201522&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM עם name_sim נמוך","3"
"5140","verified","llm","פיצה ביתית","צפניה 72, ירושלים, Israel","31.7934225","35.215205","ChIJCbLJjt8pAxUR9stZMbivU0c","Homemade Pizza","Tsfanya St 72, Jerusalem, 9530151, Israel","31.793429399999994","35.2151644","0.000","4","OPERATIONAL","food","pizza_restaurant","pizza_restaurant;pizza_delivery;meal_delivery;food_delivery;shipping_service;meal_takeaway;service;restaurant;food;point_of_interest;establishment","02-537-1192","4.4","177","Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 12:00 AM | Friday: Closed | Saturday: 7:30 PM – 12:00 AM | Sunday: 11:00 AM – 11:00 PM","yes","places/ChIJCbLJjt8pAxUR9stZMbivU0c/photos/AaVGc3ndIarKciIySjHv-ujpoOcOLtfCwg0vrYoBQt9Lm5nSrhmGDP0ytoDYsZJfnx_yq20iZQRYOP46mo8HYJNMuv_qxn0XlH2jYosbN2rVAklq63rYc_PJdwWh0UuV-wZfog9qQ6viOb3lCPqB15hqVxn7OE9QwGj2A5SfGwNk3mCD4z67fZaeHPzKSs3jeoyhTM7EtT5aMGnms0LQanJNoh89Lhe5oIz-Hd62UDHfbTLnqjRCrffUjqB9mD4Lk6PU9HSU6kfN9bXW4KhkpuvswNp4rPLHiyZW-WHvr5oj3o-jH_H-yh5ZGRLcgENprqapwaG_tW1vZI-QvtkAHT5Wn_kN1AbQVaLkn5c7nx_uiCLgJ2SMM0zWasBUqdpWaPfRR14u6yvC4D_t33-GrP8x0O0IYBp_x-OVyH7LooGftDe7bSj-h0_ZtfxV8II1NQ8q","פיצה ביתית","yes","0.98","Name matches (פיצה ביתית = Homemade Pizza translation), exact street and house number match (Tsfanya/צפניה 72), same city (Jerusalem), minimal distance (4m), coordinates align","https://maps.google.com/?cid=5139644805396679670&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM עם name_sim נמוך","3"
"3941","verified","llm","בורקס לאון","עולי ציון 17, יפו, תל אביב, Israel","32.05157","34.758535","ChIJl3ywxbtMHRURLHjHXIfeP8k","Leon Bakery","Olei Zion St 17, Tel Aviv-Yafo, Israel","32.0515318","34.758533199999995","0.250","4","OPERATIONAL","food","bakery","bakery;food_store;store;food;point_of_interest;establishment","03-683-3123","4.4","825","Monday: 6:00 AM – 7:00 PM | Tuesday: 6:00 AM – 7:00 PM | Wednesday: 6:00 AM – 7:00 PM | Thursday: 6:00 AM – 7:00 PM | Friday: 6:00 AM – 4:00 PM | Saturday: Closed | Sunday: 6:00 AM – 7:00 PM","yes","places/ChIJl3ywxbtMHRURLHjHXIfeP8k/photos/AaVGc3l7MEOC5ZhawsxiwRCQGN4m9NSMAOFP7rFBPg4-OjAY6jN51f-lSXgGpsrdjLVRNv9iAS9kHOKKM3Cz8QW7iP519lYkz5t0gdoo7-OQwuvUWyC5YkMHxp0-L4SaeD_thBnzkZTJbRLodRU5UIPWEjJcUZzjrMTbcGhtCp5V4mfwvrffYW5VWuloQzMqwSN24CrE0Cq1qGWwYWiYAREHOYx2XbTjWDMU33hT3TG0SmOoV_EpnNvw9Gfn7GNgJYrxwPHYr6p7Rze9TXDIIkrUk2aXsnjiHZ9PKWszxgyw41xdunop_a3uepZIpc0mmjMtJ6GZKe_7QGVyAkIA-7cDIVxZEnNnUr1k8ouOdJNOvUGXM9qhkrq7E43gfVe5SuTr5bvsaJ4YzKqiHiGjnWDlnD-uTW-iVFGIYOGexg3HFk_Mxg","Hilit Ghelber","yes","0.95","Name matches (בורקס לאון = Leon Bakery - transliteration). Street and house number identical (Olei Zion/עולי ציון 17). City matches (Tel Aviv-Yafo/תל אביב יפו). Small distance (4m) consistent with coordinate variance.","https://maps.google.com/?cid=14501553998114813996&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM עם name_sim נמוך","3"
"3644","verified","llm","פיצה סיציליאנה חולון","ההסתדרות 171, חולון, Israel","32.0141941","34.7870216","ChIJbcXfdgq1AhURcUpx0uKUGaQ","פיצה - פיצרייה בחולון - פיצה הכי טעימה בעיר","Ha-Histadrut St 169, Holon, Israel","32.0141789","34.7869819","0.389","4","OPERATIONAL","food","pizza_restaurant","pizza_restaurant;pizza_delivery;meal_delivery;food_delivery;restaurant;food;point_of_interest;establishment","050-969-5040","4.1","134","Monday: 3:00 PM – 4:00 AM | Tuesday: 3:00 PM – 4:00 AM | Wednesday: 3:00 PM – 4:00 AM | Thursday: 3:00 PM – 4:00 AM | Friday: 11:00 AM – 5:00 PM | Saturday: 8:00 PM – 4:00 AM | Sunday: 3:00 PM – 4:00 AM","yes","places/ChIJbcXfdgq1AhURcUpx0uKUGaQ/photos/AaVGc3nlGBsFjIM_FkmeuQ4m-gqyk1XfqyOYw7o9BqxcOgk2S4Ju3nIWTy43PvVhaKv-qdBhqP4k4LtYCxyxslhrEXUmi343Uc9IYQS4iJ8XjGEWNwJzUeb0ex6xgkRz3aSK7cwnLpK84NNGmvpWuDL4SRTmhgGhkzGS-kYEKFfxp35xyvrSgt9HKrVV5RYxK1J3UKLchIJzubUyTQNTVbMVDVkaZfHaOuqVOD8V3dSwBDfPdl-XSjS0YVCSFXcIdqXuq4ek8yth-GzpdJ0Q45xyUj8uWnqKQ1sXzXhwJuvSakKr4P4Z68O3SYrEmxo0ELJTr6bwLUuLhR83c5jCUMKB3ZHfJu2QeOY6p1cDRigQX3IKjnYMZw7kS9MhR0cPEh8O6KEb08BhAyVXLzYoD-YkuKihH8jkiJkZSywZrjrTpmEtQD1-","פיצה - פיצרייה בחולון - פיצה הכי טעימה בעיר","yes","0.95","Same street (Ha-Histadrut/ההסתדרות) in Holon with house numbers 171 vs 169 (4m apart - within margin of error for address data). Both are pizza businesses. 'פיצה סיציליאנה' (Sicilian Pizza) matches the pizza pizzeria in Google listing. Minor house number difference is typical for database inconsistencies.","https://maps.google.com/?cid=11824645998552107633&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM עם name_sim נמוך","3"
"4957","verified","llm","פלאפל מירו","זוננפלד 10, ירושלים, Israel","31.78766","35.2232876","ChIJJ-47gNwpAxURZCu6IIywzlo","Miro's Falafel","Ha-Rav Zonenfeld St 10, Jerusalem, Israel","31.787657399999997","35.223314699999996","0.077","3","OPERATIONAL","food","restaurant","restaurant;food;point_of_interest;establishment","02-582-4035","4.6","492","Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:30 PM | Friday: 8:00 AM – 1:30 PM | Saturday: Closed | Sunday: 8:00 AM – 9:30 PM","yes","places/ChIJJ-47gNwpAxURZCu6IIywzlo/photos/AaVGc3khSyvpUeknRqD4szZhnFmz6BZpSynB7JzE9ZwxZR4_jvMFyve7bgDQaoVE0smP2rD1j5VTfOdOY9xilDTUqt-FGVxBe0Wr5g8QgjJ3OBB-fodEwfeF5TsL6KwtZbbSb3ExQJvO5HQZfqWIBTkC4y5TQFBaypJ2fT6XbBvAp28ZQEVQV8tX0IiXTwWErYs9faH9L_z48OaFKq7JFngl32nAIYoIH2gTAna-HlOWD4tev3knX2HXo05uzQW06P-xLxZjMhwVxg1oQxGJnADXN_yQABm6Xxo3jVSKJZu3jTb6UB4AcZgYOQrl44acAC_K_IYddFjLDKzSOZEFvJNQqbdVzjAH639TGGc72b7c3_13CI_JxOYcOx87yeXlltssZ4ZEcKmKJoJxMSWf6Gduw13w9uXWCzhkmf-tDU2MWIg","samuel neuman","yes","0.98","Name matches (פלאפל מירו = Miro's Falafel), street and house number identical (Zonenfeld/Ha-Rav Zonenfeld St 10), city matches (Jerusalem), minimal distance (3m). Clear translation/transliteration match.","https://maps.google.com/?cid=6543361424506891108&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM עם name_sim נמוך","3"
"3772","verified","llm","פטבויז","קרליבך 39, תל אביב, Israel","32.070356","34.782398","ChIJo9eX98xLHRURKKmn6xrL-vQ","שווארמה קרליבך 39","Carlebach St 39, Tel Aviv-Yafo, Israel","32.0703562","34.782426099999995","0.083","3","OPERATIONAL","food","shawarma_restaurant","shawarma_restaurant;middle_eastern_restaurant;restaurant;food;point_of_interest;establishment","052-579-7321","3.8","190","Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 6:00 PM – 12:00 AM | Sunday: 10:00 AM – 10:00 PM","yes","places/ChIJo9eX98xLHRURKKmn6xrL-vQ/photos/AaVGc3mKiKlwiA063vAoTRntvvMzefQMeaX1yne7clB9H58bk5Ew5vsz6mxk2FSvDwrVpRdwsTZHuxxWPngaJbSzThj0zhsOlgsTnxZRpcb8ZANaWm5afhEnjX5V-El4iLx3dpXTWiyHDMxbYB-nEcSOYJR0lgP7uUKVKg-SXPd3ZcFeYimCmU_MJhvUR7QUzaSRmLVfmseJzSQOu7FryjejlA-Co5O3qWKrWa5HCZ5IVVZ-d2E799nGeSEvktzmWMx0mboYLAM7mcYWr80gXiWTPBUXRmgr78ok94cxr6BJm1UmpKJlQ_bdlQwu0h7-h-skwvtK_P38khf89Kb-u7DaxcfupjxXvX9qbsQyeVZaxA7tFyGSLvTPb8C0Ga-A54TW8_T1T-nFzUuI2FDrNlAeN1Vq_zITJNs9-w1NS9jZzJN8qNM","שווארמה קרליבך 39","yes","0.95","Matching street (Carlebach/קרליבך) and exact house number (39) in Tel Aviv. Distance of 3m is negligible. 'Fatboyze' (פטבויז) is a unique brand name; Google's 'Shawarma Carlebach 39' describes the same location's business (shawarma at that address). Address alignment is definitive despite name difference.","https://maps.google.com/?cid=17652645005915302184&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM עם name_sim נמוך","3"
"4799","verified","llm","Urban Cafe","השקמה 5, מחנה יהודה, ירושלים, Israel","31.7849645","35.211746","ChIJ78mI8yjWAhURuYaGTWVXwnI","Urbun Cafe Jerusalem","Ha-Shikma St 5, Jerusalem, Israel","31.784994599999997","35.2117359","0.375","3","OPERATIONAL","food","cafe","cafe;food;point_of_interest;establishment","050-888-5803","4.5","437","Monday: 10:00 AM – 11:00 PM | Tuesday: 10:00 AM – 11:00 PM | Wednesday: 10:00 AM – 11:00 PM | Thursday: 10:00 AM – 12:00 AM | Friday: 10:00 AM – 3:00 PM | Saturday: 8:00 PM – 12:00 AM | Sunday: 10:00 AM – 11:00 PM","yes","places/ChIJ78mI8yjWAhURuYaGTWVXwnI/photos/AaVGc3nEgZ4_mZUjrCkKlIFnK8cOUw_rYUGGowy-uvHjB43RlSAL-KH-4BCG851O7mVEm-XlzMjCVzpYs032E2hjRHnmMKiTGwA-uwJFFTXmG7LYc2xOKk70Ms8x8kyqTohEi8AvajSuOQkkoybHIY7ITT4H0Q4wKBzsupf086lcQTfaBK0TvFikoU2WQkbX0OqnvwEaEyiczpCydUW3FXaLTIpIyb8RburqnhalSm9r739dY_ctsZZBQu8I_wkggd1sfJi8TlBSE5GTwZao1AzzoUA-vrmh-UC0-Cd3keHuMgpfzbt7Thap4tyLudS5z26JXgDuLAzzuDaYrqZefcAuaxWS7sfS4m_waeunXxIi1zb3-9UMep2Iiv7TLucDEO9NGchupI2C3y4dNeRvKNdhAPjDu26JaChW1NCObv-yWXM-Ow","Urbun Cafe Jerusalem","yes","0.95","Same street (Ha-Shikma/השקמה), same house number (5), same city (Jerusalem). Minor spelling variation in Google name (Urbun vs Urban) is likely a transcription error. Distance of 3 meters confirms same location.","https://maps.google.com/?cid=8269267958409627321&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM עם name_sim נמוך","3"
