id,risk_reasons,source,old_name,old_address,google_name,google_address,google_primary_type,google_types,name_sim,distance_m,google_rating,rating_count,has_photo,llm_verdict,llm_conf,llm_reason,google_maps_uri,search_uri
7050,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,רפאלו נתניה,"מגדלי היהלום 1 , האורנים 23, נתניה",רפאלו - Raffaello מסעדה איטלקית נתניה,"HaOrzim St 23, Netanya, 42377, Israel",italian_restaurant,italian_restaurant;restaurant;food;point_of_interest;establishment,1.000,1953,4.4,62,yes,yes,0.92,Unique restaurant name 'Raffaello' matches in both listings (Hebrew and transliterated). Both addresses are in Netanya on HaOrzim/האורנים St 23. Distance of 1953m is large but likely due to our database having incorrect building/complex reference ('מגדלי היהלום 1') while Google has the correct street address. Street name and house number align; name is distinctive enough to confirm same business.,https://maps.google.com/?cid=10412797503079088406&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%A8%D7%A4%D7%90%D7%9C%D7%95%20%D7%A0%D7%AA%D7%A0%D7%99%D7%94%20%D7%9E%D7%92%D7%93%D7%9C%D7%99%20%D7%94%D7%99%D7%94%D7%9C%D7%95%D7%9D%201%20%2C%20%D7%94%D7%90%D7%95%D7%A8%D7%A0%D7%99%D7%9D%2023%2C%20%D7%A0%D7%AA%D7%A0%D7%99%D7%94
7106,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,OREN MESHI-KG,"שדרות לכיש 153, קריית גת",מאפיית אורן משי- BIG כרמי גת,"Sderot Lachish 153, Kiryat Gat, Israel",bakery,bakery;food_store;store;food;point_of_interest;establishment,0.438,1859,4,41,yes,yes,0.92,"Strong match: identical street+house number (Sderot Lachish 153, Kiryat Gat), same unique business name (OREN MESHI/אורן משי - clearly the same bakery), minor name variation (BIG addition in B) is typical for branch differentiation. Large distance_meters likely due to coordinate system error, not a reliable indicator given exact address match.",https://maps.google.com/?cid=8048249786587755829&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=OREN%20MESHI-KG%20%D7%A9%D7%93%D7%A8%D7%95%D7%AA%20%D7%9C%D7%9B%D7%99%D7%A9%20153%2C%20%D7%A7%D7%A8%D7%99%D7%99%D7%AA%20%D7%92%D7%AA
6648,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,B-FRESH - נשר,"דרך בר יהודה 147, נשר",Bfresh,"Bar Yehuda Road, Nesher, Israel",ice_cream_shop,ice_cream_shop;dessert_shop;confectionery;food_store;store;food;point_of_interest;establishment,0.556,1504,3.8,19,yes,yes,0.92,Unique brand name 'B-FRESH'/'Bfresh' matches exactly (translation/transliteration). Street 'דרך בר יהודה'='Bar Yehuda Road' matches. City 'נשר'='Nesher' matches. House number 147 is missing in Google but distance of 1504m on same street suggests same business with coordinate error (common in Hebrew database). Strong unique name confirmation overrides distance discrepancy.,https://maps.google.com/?cid=10751340404605288947&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=B-FRESH%20-%20%D7%A0%D7%A9%D7%A8%20%D7%93%D7%A8%D7%9A%20%D7%91%D7%A8%20%D7%99%D7%94%D7%95%D7%93%D7%94%20147%2C%20%D7%A0%D7%A9%D7%A8
7194,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,B-FRESH - דיזינגוף,"דיזינגוף 50, שער 7, תל אביב",B-FRESH,"Dizengoff St Center, Tel Aviv-Yafo, Israel",ice_cream_shop,ice_cream_shop;dessert_shop;confectionery;food_store;store;food;point_of_interest;establishment,1.000,1288,3.3,94,yes,yes,0.92,"Both are B-FRESH on Dizengoff in Tel Aviv. The distance of 1288m is due to Google's vague 'Center' location pin (not specific street address). The Hebrew address 'דיזינגוף 50, שער 7' (Dizengoff 50, Gate 7) clearly matches 'Dizengoff St Center'. Unique name + street alignment = same business.",https://maps.google.com/?cid=4766518037458387526&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=B-FRESH%20-%20%D7%93%D7%99%D7%96%D7%99%D7%A0%D7%92%D7%95%D7%A3%20%D7%93%D7%99%D7%96%D7%99%D7%A0%D7%92%D7%95%D7%A3%2050%2C%20%D7%A9%D7%A2%D7%A8%207%2C%20%D7%AA%D7%9C%20%D7%90%D7%91%D7%99%D7%91
6657,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,Meron Bakery- דרך הים,"דרך הים 2, חיפה","מירון מאפה זהב בע""מ","HaYam Rd 2, Haifa, Israel",bakery,bakery;food_store;store;food;point_of_interest;establishment,0.444,1158,4.3,86,yes,yes,0.92,"Street address matches exactly (HaYam Rd 2 = דרך הים 2, Haifa = חיפה). Name 'Meron' (מירון) matches 'Meron' in both listings. The 1158m distance discrepancy likely reflects coordinate error rather than different locations, as the street address is identical. Both are bakeries.",https://maps.google.com/?cid=5685457941322552966&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=Meron%20Bakery-%20%D7%93%D7%A8%D7%9A%20%D7%94%D7%99%D7%9D%20%D7%93%D7%A8%D7%9A%20%D7%94%D7%99%D7%9D%202%2C%20%D7%97%D7%99%D7%A4%D7%94
6995,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,Moses Shop רעננה,"סשה ארגוב 23, רעננה",Moses Shop,"Sasha Argov St, Ra'anana, Israel",hamburger_restaurant,hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,1.000,1124,4.2,85,yes,yes,0.92,Unique business name 'Moses Shop' matches exactly. Street name matches (סשה ארגוב = Sasha Argov). City matches (רעננה = Ra'anana). House number 23 not shown in Google but distance of 1.1km is reasonable given address data quality issues on same street. Strong name match + street + city alignment indicates same physical business.,https://maps.google.com/?cid=5114446504009890576&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=Moses%20Shop%20%D7%A8%D7%A2%D7%A0%D7%A0%D7%94%20%D7%A1%D7%A9%D7%94%20%D7%90%D7%A8%D7%92%D7%95%D7%91%2023%2C%20%D7%A8%D7%A2%D7%A0%D7%A0%D7%94
6699,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,B-FRESH - מול הים,"הפלמ""ח 1, אילת, אילת",B-FRESH קניון עזריאלי מול הים,"Ha-Palmakh St 1, Eilat, Israel",juice_shop,juice_shop;food;point_of_interest;establishment,1.000,1080,3.9,7,no,yes,0.92,"Same unique brand name 'B-FRESH', identical street (Ha-Palmakh/הפלמ""ח) and house number (1), same city (Eilat). The distance of 1080m and Google's mention of 'קניון עזריאלי' (Azrieli mall) likely reflects GPS/coordinate imprecision rather than different locations. Both clearly refer to the same business at this address.",https://maps.google.com/?cid=4395377038059290335&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=B-FRESH%20-%20%D7%9E%D7%95%D7%9C%20%D7%94%D7%99%D7%9D%20%D7%94%D7%A4%D7%9C%D7%9E%22%D7%97%201%2C%20%D7%90%D7%99%D7%9C%D7%AA%2C%20%D7%90%D7%99%D7%9C%D7%AA
6778,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,Dubile,"פנינת אילת, דרבן 2, אילת",דובילה סנדוויץ באילת,"Durban St 2, Eilat, Israel",restaurant,restaurant;food;point_of_interest;establishment,0.200,1078,4.7,520,yes,yes,0.92,"Name matches (Dubile/דובילה - transliteration variant). Street address aligns (Durban St 2 in both). Distance of 1078m likely due to coordinate precision issues in our database, but street+house number+city+unique name all match clearly.",https://maps.google.com/?cid=7656567604109597995&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=Dubile%20%D7%A4%D7%A0%D7%99%D7%A0%D7%AA%20%D7%90%D7%99%D7%9C%D7%AA%2C%20%D7%93%D7%A8%D7%91%D7%9F%202%2C%20%D7%90%D7%99%D7%9C%D7%AA
1260,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,מאפיות אנג'ל,"אברהם רוזנמן 6, נתיבות, Israel",Angel Bakery Factory Store,"Avraham Rozenman St, Netivot, Israel",bakery,bakery;food_store;food;point_of_interest;store;establishment,0.100,1015,4,156,yes,yes,0.92,"Unique name match (מאפיות אנג'ל = Angel Bakery), same street (Avraham Rozenman) and city (Netivot). Distance of 1015m is large but house number may be imprecise in our database. Street and name alignment strongly indicate same business.",https://maps.google.com/?cid=6292662637618159755&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%9E%D7%90%D7%A4%D7%99%D7%95%D7%AA%20%D7%90%D7%A0%D7%92'%D7%9C%20%D7%90%D7%91%D7%A8%D7%94%D7%9D%20%D7%A8%D7%95%D7%96%D7%A0%D7%9E%D7%9F%206%2C%20%D7%A0%D7%AA%D7%99%D7%91%D7%95%D7%AA%2C%20Israel
5862,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,תרנגול,"בן גוריון 14, הרצליה, Israel",רשת שניצל התרנגול,"Ben Gurion Blvd 14, Herzliya, Israel",restaurant,restaurant;food;point_of_interest;establishment,0.353,968,4.4,84,yes,yes,0.92,"Name match (תרנגול='chicken', רשת שניצל התרנגול='Schnitzel Chicken chain'), exact street+house number match (Ben Gurion 14, Herzliya), distance variance likely due to GPS/mapping differences. Same physical business.",https://maps.google.com/?cid=4700944747546905514&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%AA%D7%A8%D7%A0%D7%92%D7%95%D7%9C%20%D7%91%D7%9F%20%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%9F%2014%2C%20%D7%94%D7%A8%D7%A6%D7%9C%D7%99%D7%94%2C%20Israel
6631,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,קפה רימון  - בית שמש,"יגאל אלון 3 קניון ביג פאשן, בית שמש",Rimon,"Yig'al Alon Ave 3, Beit Shemesh, Israel",cafe,cafe;breakfast_restaurant;restaurant;food;point_of_interest;establishment,0.333,926,4.2,2619,yes,yes,0.92,"Name matches (Rimon=קפה רימון), same street (Yigal Alon), same city (Beit Shemesh), same house number (3). Distance of 926m likely reflects coordinate imprecision for mall location. The Hebrew name includes 'קניון ביג פאשן' (Big Fashion mall) which is a legitimate mall location identifier.",https://maps.google.com/?cid=1955506220917568927&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%A7%D7%A4%D7%94%20%D7%A8%D7%99%D7%9E%D7%95%D7%9F%20%20-%20%D7%91%D7%99%D7%AA%20%D7%A9%D7%9E%D7%A9%20%D7%99%D7%92%D7%90%D7%9C%20%D7%90%D7%9C%D7%95%D7%9F%203%20%D7%A7%D7%A0%D7%99%D7%95%D7%9F%20%D7%91%D7%99%D7%92%20%D7%A4%D7%90%D7%A9%D7%9F%2C%20%D7%91%D7%99%D7%AA%20%D7%A9%D7%9E%D7%A9
1486,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,אופוריה מסעדה חלבית,"שד' ירושלים 430, נתיבות, Israel",פיצה אופוריה,"Sderot Yerushalayim 430, Netivot, Israel",restaurant,restaurant;food;point_of_interest;establishment,1.000,871,4.1,146,yes,yes,0.92,"Same street address (Sderot Yerushalayim 430, Netivot). 'Oforia' appears in both names (אופוריה). Distance of 871m is likely due to coordinate imprecision, not different locations. Google's name includes 'Pizza' which fits a dairy restaurant. Hebrew and English versions are plausible variants.",https://maps.google.com/?cid=709925931993324168&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%90%D7%95%D7%A4%D7%95%D7%A8%D7%99%D7%94%20%D7%9E%D7%A1%D7%A2%D7%93%D7%94%20%D7%97%D7%9C%D7%91%D7%99%D7%AA%20%D7%A9%D7%93'%20%D7%99%D7%A8%D7%95%D7%A9%D7%9C%D7%99%D7%9D%20430%2C%20%D7%A0%D7%AA%D7%99%D7%91%D7%95%D7%AA%2C%20Israel
5812,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,אדלה,"ויצמן 117, כפר סבא, Israel",אדלה מסעדה ובית קפה adela,"Weizmann St, Kefar Sava, Israel",cafe,cafe;food;point_of_interest;establishment,1.000,868,4.5,111,yes,yes,0.92,"Unique name 'אדלה' (Adela) matches exactly. Street 'Weizmann/Vytzman' matches (same street, Hebrew-English transliteration). City 'Kefar Sava' matches. Distance of 868m on same street likely due to coordinate imprecision in our database. Both are food businesses (restaurant/café).",https://maps.google.com/?cid=7348799355726652938&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%90%D7%93%D7%9C%D7%94%20%D7%95%D7%99%D7%A6%D7%9E%D7%9F%20117%2C%20%D7%9B%D7%A4%D7%A8%20%D7%A1%D7%91%D7%90%2C%20Israel
5545,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,פיצה נינג'ה,"הרצל 82, קרית עקרון, Israel",Pizza Ninja,"Herzl St, Kiryat Ekron, Israel",pizza_restaurant,pizza_restaurant;restaurant;food;point_of_interest;establishment,0.500,725,4.4,182,yes,yes,0.92,Unique name 'Pizza Ninja' (פיצה נינג'ה) matches perfectly in translation. Same street (Herzl/הרצל) and city (Kiryat Ekron/קרית עקרון). Distance of 725m and house number difference (82 vs unspecified) is acceptable given known coordinate inaccuracies in both databases.,https://maps.google.com/?cid=6414481474004856894&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%A4%D7%99%D7%A6%D7%94%20%D7%A0%D7%99%D7%A0%D7%92'%D7%94%20%D7%94%D7%A8%D7%A6%D7%9C%2082%2C%20%D7%A7%D7%A8%D7%99%D7%AA%20%D7%A2%D7%A7%D7%A8%D7%95%D7%9F%2C%20Israel
2427,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,בורקס בכר העגלה,"פלימן משה 4, קניון חיפה, Israel",בורקס בכר,"עזריאלי חיפה, דרך משה פלימן 4, חיפה, 3508416, Israel",fast_food_restaurant,fast_food_restaurant;restaurant;point_of_interest;food;establishment,1.000,721,3.7,15,no,yes,0.92,"Same business name 'בורקס בכר' (Bourkas B'kar), same street 'משה פלימן/Moshe Pliman 4', same city Haifa. Both are in shopping centers (קניון חיפה/Azrieli Haifa), which explains the distance difference. The slight name variation ('העגלה' wagon/cart is a descriptor) and address format differences are consistent with database variations for the same physical location.",https://maps.google.com/?cid=9262385083861871086&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%91%D7%95%D7%A8%D7%A7%D7%A1%20%D7%91%D7%9B%D7%A8%20%D7%94%D7%A2%D7%92%D7%9C%D7%94%20%D7%A4%D7%9C%D7%99%D7%9E%D7%9F%20%D7%9E%D7%A9%D7%94%204%2C%20%D7%A7%D7%A0%D7%99%D7%95%D7%9F%20%D7%97%D7%99%D7%A4%D7%94%2C%20Israel
3712,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,ליון,"שד' יצחק רבין 5, אור יהודה, Israel",Lyon Cafe,"מתחם מיני, Itzhak rabin 5, Or Yehuda, Israel",cafe,cafe;food;point_of_interest;establishment,0.667,716,4.5,1137,yes,yes,0.92,"Name match (ליון=Lyon), same street (Itzhak Rabin 5) and city (Or Yehuda). Distance of 716m likely due to different location within same business complex (מתחם מיני/mini complex). Address components align despite coordinate variance.",https://maps.google.com/?cid=7067968560107563698&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%9C%D7%99%D7%95%D7%9F%20%D7%A9%D7%93'%20%D7%99%D7%A6%D7%97%D7%A7%20%D7%A8%D7%91%D7%99%D7%9F%205%2C%20%D7%90%D7%95%D7%A8%20%D7%99%D7%94%D7%95%D7%93%D7%94%2C%20Israel
1447,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,קפטן בורגר אילת,"אילת, Israel",קפטן בורגר Captain Burger,"Derekh Yotam 1, Eilat, 88000, Israel",hamburger_restaurant,hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,0.667,704,3.2,257,yes,yes,0.92,Unique name 'קפטן בורגר' (Captain Burger) matches perfectly between listings. Both are in Eilat. Distance of 704m is notable but acceptable given that A has only city-level precision while B provides specific street address. Same business with address coordinate variation.,https://maps.google.com/?cid=3326191261073685497&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%A7%D7%A4%D7%98%D7%9F%20%D7%91%D7%95%D7%A8%D7%92%D7%A8%20%D7%90%D7%99%D7%9C%D7%AA%20%D7%90%D7%99%D7%9C%D7%AA%2C%20Israel
1825,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,פיצה עגבניה,"אילת, Israel",פיצה עגבניה אילת,"דרך יותם 1-3 מרכז תיירות, מפלס תחתון ליד מלון קלאב הוטל, Eilat, Israel",pizza_delivery,pizza_delivery;pizza_restaurant;meal_delivery;food_delivery;dessert_shop;italian_restaurant;confectionery;meal_takeaway;food_store;store;restaurant;food;point_of_interest;establishment,1.000,703,3.5,857,yes,yes,0.92,Unique restaurant name 'פיצה עגבניה' (Agvaniyah Pizza) matches exactly in both listings. Both in Eilat. Google's address provides specific street details (Derech Yotam 1-3) while our listing has only city; 703m distance is acceptable given our address imprecision. Same business confirmed.,https://maps.google.com/?cid=6605232144718358174&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%A4%D7%99%D7%A6%D7%94%20%D7%A2%D7%92%D7%91%D7%A0%D7%99%D7%94%20%D7%90%D7%99%D7%9C%D7%AA%2C%20Israel
4258,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,ריבר נודלס בר,"אריאל שרון 3, אור יהודה, Israel",River,"Ariel Sharon Blvd 3, Or Yehuda, Israel",asian_restaurant,asian_restaurant;sushi_restaurant;japanese_restaurant;restaurant;food;point_of_interest;establishment,0.250,641,3.9,864,yes,yes,0.92,"Strong match: A's name 'ריבר נודלס בר' (River Noodles Bar) clearly translates to B's 'River'. Street and house number match exactly (Ariel Sharon 3 / Ariel Sharon Blvd 3). Distance of 641m likely due to coordinate imprecision, not unusual for our database. Same city (Or Yehuda). Unique name and address alignment confirm same physical business.",https://maps.google.com/?cid=1852045729578984347&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%A8%D7%99%D7%91%D7%A8%20%D7%A0%D7%95%D7%93%D7%9C%D7%A1%20%D7%91%D7%A8%20%D7%90%D7%A8%D7%99%D7%90%D7%9C%20%D7%A9%D7%A8%D7%95%D7%9F%203%2C%20%D7%90%D7%95%D7%A8%20%D7%99%D7%94%D7%95%D7%93%D7%94%2C%20Israel
1907,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,הפיצה של יהושוע,"דימונה, Israel",Joshua's pizza,"Sderot HaNassi 44, Dimona, Israel",pizza_delivery,pizza_delivery;meal_delivery;food_delivery;food;point_of_interest;establishment,0.300,626,4.2,59,yes,yes,0.92,Name matches perfectly (הפיצה של יהושוע = Joshua's pizza via translation). Same city (Dimona/דימונה). Distance of 626m is acceptable given our database often has imprecise coordinates. Unique business name with clear translation match and consistent city location indicates same physical business.,https://maps.google.com/?cid=6290922220533432569&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%94%D7%A4%D7%99%D7%A6%D7%94%20%D7%A9%D7%9C%20%D7%99%D7%94%D7%95%D7%A9%D7%95%D7%A2%20%D7%93%D7%99%D7%9E%D7%95%D7%A0%D7%94%2C%20Israel
