id,status,confidence,name_sim,distance_m,old_name,google_name,name_updated,old_address,new_address,coords_fixed,reason
2436,flagged,0.4,1.000,23,פיצה פדאל חיפה קרית אליעזר,פיצה פדאל קרית אליעזר,no,"ככר מאירהוף 3, חיפה, Israel",,no,dist=23m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2437,verified,0.95,1.000,11,דונסון,פיצה דונסון,yes,"חוחית 16, זכרון יעקב, Israel","Hohit St 16, Zikhron Ya'akov, Israel",yes,dist=11m name=1.00 close-proximity
2438,no_match,0.2,0.000,108413,פיצה פורת,Pizza (for the) People,no,"קהילת ציון 4, שפר, Israel",,no,dist=108413m name=0.00 no-match
2439,no_match,0.2,0.375,778,מקסימו אירועים,Maximo Events,no,"התמר 3, יקנעם, Israel",,no,dist=778m name=0.38 no-match
2443,flagged,0.6,0.000,7,פיצה לזינו,Tommy Pizza,no,"התיכון 86, חיפה, Israel",,no,dist=7m name=0.00 proximity-name-mismatch
2444,flagged,0.7,0.000,206,קפה סופלה,Café Café,no,"דרך העמק 7, קניון לב העמק, מגדל העמק, Israel",,no,dist=206m name=0.00 needs-review
2445,no_match,0.2,0.500,1004,פיצה טו גו,Pizza To Go,no,"הרצל 66, נהריה, Israel",,no,dist=1004m name=0.50 no-match
2446,verified,0.88,0.714,141,"""משבעה""",גיא המשבעה,no,"הגליל 34, טבריה, Israel","HaGalil St 34, Tiberias, Israel",yes,dist=141m name=0.71 near+name
2447,flagged,0.7,1.000,976,ארומה,ארומה-Aroma,no,"יהושע חנקין 48, עפולה, Israel",,no,dist=976m name=1.00 needs-review
2448,flagged,0.7,1.000,351,פיצה דה לה קאזה,דה לה קאזה,no,"ניצנים 39, מגדל העמק, Israel",,no,dist=351m name=1.00 needs-review
2449,flagged,0.7,0.714,565,פלאפל בללי,Falafel Balali,no,"שלומי, Israel",,no,dist=565m name=0.71 needs-review
2451,verified,0.95,0.800,16,ברוניתא,Baronita,no,"הנדיב 27, זכרון יעקב, Israel","Ha-Nadiv St 27, Zikhron Ya'akov, Israel",yes,dist=16m name=0.80 close-proximity
2452,verified,0.88,1.000,169,בורגרים,בורגרים נהריה- כשר בדץ בית יוסף,yes,"ויצמן 63, נהריה, Israel","Weizman St 63, Nahariyya, Israel",yes,dist=169m name=1.00 near+name
2454,flagged,0.7,0.636,315,מאפיית ברכת משה,Birkat-Moshe Bakery,no,"העצמאות 35, קרית אתא, Israel",,no,dist=315m name=0.64 needs-review
2456,no_match,0.2,0.273,724,ארומה,Aroma German Colony Haifa,no,"חיפה, Israel",,no,dist=724m name=0.27 no-match
2458,flagged,0.7,0.000,143,אמריקן פיצה,Extra pizza,no,"יהודה הלוי, טבריה, Israel",,no,dist=143m name=0.00 needs-review
2459,flagged,0.7,0.250,149,סושי בר,HIYO,no,"אח""י אילת 55, קריית חיים, חיפה, Israel",,no,dist=149m name=0.25 needs-review
2460,verified,0.88,0.750,97,חומוס אליהו כרמיאל,חומוסיות בכרמיאל,no,"היוצרים 7, כרמיאל, Israel","Ha-Yotsrim St 7, Karmiel, Israel",yes,dist=97m name=0.75 near+name
2463,no_match,0.2,1.000,1352,חומוס גלעד,חומוס גלעד,no,"ויצמן 24, קריית ביאליק, Israel",,no,dist=1352m name=1.00 no-match
2465,flagged,0.7,0.750,490,פיצה איטליאנו,Pizza Italiano,no,"השמש 1, קיסריה, Israel",,no,dist=490m name=0.75 needs-review
2466,verified,0.88,1.000,122,קפה בשדה,קפה בשדה בית קפה כשר ארוחות בוקר וסלי פיקניק,yes,"שדה אליהו, Israel","קפה בשדה, Sde Eliyahu, 1081000, Israel",yes,dist=122m name=1.00 near+name
2468,verified,0.95,1.000,30,שמוליק'ס גריל בר,שמוליק'ס,yes,"התמר 4, יקנעם, Israel","Ha-Tamar St 4, Yokne'am Illit, Israel",yes,dist=30m name=1.00 close-proximity
2469,flagged,0.7,1.000,273,סטקיית אלפסי,סטקיית אלפסי,no,"הגליל 16, טבריה, Israel",,no,dist=273m name=1.00 needs-review
2470,verified,0.88,0.600,108,ברברי,Burgerim,no,"העצמאות 82, קרית אתא, Israel","HaNevi'im St 1, Kiryat Ata, Israel",yes,dist=108m name=0.60 near+name
2471,no_match,0.2,1.000,1958,הבן של סימו,הבן של סימו מסעדת בשרים,no,"תל חי 111, קריית שמונה, Israel",,no,dist=1958m name=1.00 no-match
2472,flagged,0.4,1.000,86,דוס לוקוס,דוס לוקוס -Dos Locos - גריל מקסיקני,no,"יהודה הלוי 1, ביג פאשן דנילוף טבריה, Israel",,no,dist=86m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2474,verified,0.88,1.000,143,אורי נתחים קייטרינג בוטיק,אורי נתחים קייטרינג בוטיק,yes,"בן צבי 16, בית שאן, Israel","Ben Tsvi St 16, Beit She'an, Israel",yes,dist=143m name=1.00 near+name
2476,no_match,0.2,0.500,575,דורון אירועים,הלן דורון אנגלית כרמיאל,no,"כרמיאל, Israel",,no,dist=575m name=0.50 no-match
2477,no_match,0.2,0.333,297,מאמא פיצה קרית אתא,Mama Pizza,no,"העצמאות 71, קרית אתא, Israel",,no,dist=297m name=0.33 no-match
2478,flagged,0.7,1.000,663,מירו בשרים,מירו גריל בשרים,no,"העצמאות 27, קרית אתא, Israel",,no,dist=663m name=1.00 needs-review
2479,verified,0.88,0.500,167,פיתה רחוב,דוקטור פיתה,no,"חריש, Israel","Erets Rd 57, Harish, Israel",yes,dist=167m name=0.50 near+name
2480,flagged,0.6,0.261,25,קולינאריק,קולינריק - Kulinarik - מעדניית בוטיק - אוכל מוכן,no,"חורב 15, מרכז חורב, חיפה, Israel",,no,dist=25m name=0.26 proximity-name-mismatch
2481,flagged,0.7,1.000,1086,שווארמת פרימי,שווארמת פרימי,no,"בן עמי 16, עכו העתיקה, Israel",,no,dist=1086m name=1.00 needs-review
2482,verified,0.95,0.389,32,פיצה מיכאל אנג'לו אחוזת ברק (עפולה),פיצה מיכאלאנג'לו,no,"שושנים 6, אחוזת ברק, Israel","Shoshanim St 6, Ahuzat Barak, Israel",yes,dist=32m name=0.39 close-proximity
2483,flagged,0.7,1.000,565,הבגט של אביקו,הבגט של אביקו,no,"הרב עוזיאל 66, שלומי, Israel",,no,dist=565m name=1.00 needs-review
2484,no_match,0.2,0.667,1586,פיצה ארנה,Pizza Arena,no,"נייברג 14, טבריה, Israel",,no,dist=1586m name=0.67 no-match
2485,flagged,0.7,0.143,176,גיליס,"Gillis - Beit Midrash meat, Golan Heights",no,"נוב, Israel",,no,dist=176m name=0.14 needs-review
2487,verified,0.88,1.000,191,פיצה בכיכר,פיצה בכיכר,yes,"ככר העצמאות 9, עפולה, Israel","Kikar HaAtsmaut, Afula, Israel",yes,dist=191m name=1.00 near+name
2489,no_match,0.2,0.500,15359,בית מאפה הטאבון,מאפיית אלטאבון,no,"אביטל, Israel",,no,dist=15359m name=0.50 no-match
2490,flagged,0.4,1.000,323,קונדיטוריה שני,קונדיטוריה שני,no,"מעלה כמון 2, ביג כרמיאל, Israel",,no,dist=323m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2493,verified,0.95,1.000,5,פיצה טרמינל,פיצה טרמינל,yes,"אילנות 1, כרמל מערבי, חיפה, Israel","Ilanot St 1, Haifa, Israel",yes,dist=5m name=1.00 close-proximity
2494,verified,0.88,1.000,140,סחבק,פיצה סחבק,yes,"שד' הגעתון 20, נהריה, Israel","Sderot HaGa'aton 20, Nahariya, Israel",yes,dist=140m name=1.00 near+name
2496,flagged,0.7,0.000,104,cofix,טבק אור,no,"השקדים 4, קריית ביאליק, Israel",,no,dist=104m name=0.00 needs-review
2497,no_match,0.2,1.000,3270,wok street,Wok Street,no,"שד' הנשיא 129, מרכז הכרמל, חיפה, Israel",,no,dist=3270m name=1.00 no-match
2499,flagged,0.4,1.000,153,שיפודיית BALMAS,שיפודיית BALMAS,no,"ז'בוטינסקי 62, טירת כרמל, Israel",,no,dist=153m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2500,flagged,0.7,0.769,696,קונדיטוריה שני,קונדיטוריית שני עכו,no,"דרך החרושת 2, עכו, Israel",,no,dist=696m name=0.77 needs-review
2502,flagged,0.4,1.000,33902,צ'יינה ביי,הסינית הכשרה - צ'יינה ביי,no,"שד' הנשיא 101, חיפה, Israel",,no,dist=33902m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2503,verified,0.95,1.000,18,אצל אמנוני,אצל אמנוני,yes,"החרושת 11, כרמיאל, Israel","Ha-Kharoshet St 11, Karmiel, Israel",yes,dist=18m name=1.00 close-proximity
2505,no_match,0.2,0.000,265,בזיליקום,Ha-Histadrut St 6,no,"ההסתדרות 6, חצור הגלילית, Israel",,no,dist=265m name=0.00 no-match
2506,no_match,0.2,1.000,1685,קפה גרג חריש,קפה גרג סניף חריש,no,"חריש, Israel",,no,dist=1685m name=1.00 no-match
2507,verified,0.95,0.429,16,רולדין,Roladin Matam,no,"נחום חת 5, טירת כרמל, Israel","Nahum Het St 5, Haifa, 3508504, Israel",yes,dist=16m name=0.43 close-proximity
2508,verified,0.95,1.000,10,השניצליה,השניצליה - ראש פינה,yes,"דרך הגליל 1, ראש פינה, Israel","Derech HaGalil, Rosh Pina, Israel",yes,dist=10m name=1.00 close-proximity
2510,flagged,0.4,1.000,159,VIDA,Vida,no,"יהודה הלוי 1, טבריה, Israel",,no,dist=159m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2511,no_match,0.2,0.250,5899,פיתה אקספרס,Haitstadyon St 4,no,"האיצטדיון 4, חיפה, Israel",,no,dist=5899m name=0.25 no-match
2512,no_match,0.2,0.143,340,free סנדביץ',צרפתי כריכים וסלטים,no,"קריית שמונה, Israel",,no,dist=340m name=0.14 no-match
2513,no_match,0.2,0.273,4225,קונדיטוריה שני,Shany Bakery,no,"שד' טרומפלדור 29, חיפה, Israel",,no,dist=4225m name=0.27 no-match
2514,no_match,0.2,1.000,2213,טאטאמי,Tatami - טאטאמי - כשר,no,"קדושי יאסי 1, חיפה, Israel",,no,dist=2213m name=1.00 no-match
2515,verified,0.95,0.833,22,סנדוויץ' מאמא,סנדביץ מאמא,no,"הפלמ""ח 25, כרמיאל, Israel","Ha-Palmakh St 25, Karmiel, Israel",yes,dist=22m name=0.83 close-proximity
2516,verified,0.95,0.800,18,פיצה אמאזונס,Amazonas,no,"גדליהו 6, חיפה, Israel","Gdalyahu St 6, Haifa, Israel",yes,dist=18m name=0.80 close-proximity
2517,verified,0.88,0.667,141,ג'אפן ג'אפן,Japan Japan,no,"יהודה הלוי 1, ביג פאשן דנילוף טבריה, Israel","Yehuda Halevi St 1, Tiberias, Israel",yes,dist=141m name=0.67 near+name
2520,no_match,0.2,0.333,3385,סטיישן סנדביץ' קלאב-STATION SANDWICH CLUB,סנדוויץ' סטיישן חיפה,no,"דרך שמחה גולן 54, גרנד קניון חיפה, Israel",,no,dist=3385m name=0.33 no-match
2522,no_match,0.2,0.167,626,אפונענע,Derekh Khativat Golani 66,no,"חטיבת גולני 66, חיפה, Israel",,no,dist=626m name=0.17 no-match
2523,no_match,0.2,0.667,3255,סנדוויץ' בר סמי הגדול,סמי הגדול סנדויץ בר - הקריות,no,"השקדים 2, קריית ביאליק, Israel",,no,dist=3255m name=0.67 no-match
2524,verified,0.95,1.000,19,זסטי,זסטי כרמיאל,yes,"שד' קק""ל 92, כרמיאל, Israel","Sderot Kakal 92, Karmiel, 2195102, Israel",yes,dist=19m name=1.00 close-proximity
2525,no_match,0.2,0.500,141735,סאן סושי ונודלס,San Sushi Ashdod,no,"שדרות הנשיא בן צבי 1, נהריה, Israel",,no,dist=141735m name=0.50 no-match
2526,flagged,0.7,0.214,228,cofix,10fix nahariya,no,"שד' הגעתון 20, נהריה, Israel",,no,dist=228m name=0.21 needs-review
2527,verified,0.88,0.500,106,טו פיצה,Tu Pizza,no,"גוט לוין 2, חיפה, Israel","Moshe Got Levin St 48, Haifa, 3292240, Israel",yes,dist=106m name=0.50 near+name
2528,flagged,0.7,0.000,136,cofix,Friendly,no,"שד' יצחק רבין 18, מתחם ג'י בעמק, עפולה, Israel",,no,dist=136m name=0.00 needs-review
2529,flagged,0.7,0.250,184,נשנש,Sha'ul HaMelech St 26,no,"שאול המלך 26, בית שאן, Israel",,no,dist=184m name=0.25 needs-review
2531,verified,0.95,1.000,25,מאור השמן,מאור השמן קייטרינג ובישולים - קייטרינג בקריית שמונה,yes,"מרכז צבי, קניון נחמיה, קריית שמונה, Israel","David Selinger St 4, Qiryat Shemona, 1103218, Israel",yes,dist=25m name=1.00 close-proximity
2532,flagged,0.4,0.455,11,החומוסיה של יוסקו,Humus Yosko,no,"הנדיב 23, זכרון יעקב, Israel",,no,dist=11m name=0.45 business=CLOSED_TEMPORARILY (non-operational)
2533,flagged,0.4,0.667,485,גיגס אנטריקוטי בר,Giggs Entrecote Bar,no,"תל חי 77, קריית שמונה, Israel",,no,dist=485m name=0.67 business=CLOSED_TEMPORARILY (non-operational)
2534,flagged,0.4,1.000,126,קונדיטורית וולפסון,קונדיטורית וולפסון,no,"הרצל 67, נהריה, Israel",,no,dist=126m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2535,no_match,0.2,0.250,3208,אדן אספרסו בר,Wine Bar by Andre Suidan,no,"אנדרי סחרוב 9, חיפה, Israel",,no,dist=3208m name=0.25 no-match
2536,no_match,0.2,0.200,8955,מועדון ארוחת הבוקר מרטינלה,The Breakfast Club,no,"הגפן 21, לימן, Israel",,no,dist=8955m name=0.20 no-match
2537,no_match,0.2,0.500,510,הוט HOT פיצה,Hot pizza - Gan Ner,no,"גן נר, Israel",,no,dist=510m name=0.50 no-match
2538,flagged,0.4,1.000,26,על האש קווקזי,Бакинский Шашлычок על האש קווקזי,no,"ארלוזורוב 4, חיפה, Israel",,no,dist=26m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2539,no_match,0.2,1.000,1389,פיצה בוניטה,פיצה בוניטה,no,"הרצל 40, טירת כרמל, Israel",,no,dist=1389m name=1.00 no-match
2541,no_match,0.2,0.333,616,שיפודM,שיפודי רחמים שמחה ובניו,no,"דרך הגליל, ראש פינה, Israel",,no,dist=616m name=0.33 no-match
2542,no_match,0.2,0.250,3001,אושפזין קייטרינג ואוכל מוכן לשבת,אושפיזין,no,"דרך ארץ 47, חריש, Israel",,no,dist=3001m name=0.25 no-match
2544,no_match,0.2,1.000,36205,המקום של שימי,המקום של שימי,no,"מועצה אזורית הגליל התחתון, Israel",,no,dist=36205m name=1.00 no-match
2545,verified,0.88,1.000,118,שניצל 20 טעמים,שניצל 20 טעמים,yes,"מעלה כמון 5, כרמיאל, Israel","Ma'ale Kamon St 5, Karmiel, Israel",yes,dist=118m name=1.00 near+name
2547,verified,0.88,0.667,123,"יש פה פיצה, נהריה",יש פה פיצה,no,"שד' הגעתון 35, נהריה, Israel","Sderot HaGa'aton 35, Nahariya, Israel",yes,dist=123m name=0.67 near+name
2548,flagged,0.7,0.250,136,פלאפל גולני,Golani Falafel,no,"הנשיא ויצמן 6, עפולה, Israel",,no,dist=136m name=0.25 needs-review
2549,verified,0.95,0.583,24,הסביח המקורי,הסביח עפולה,no,"השוק 24, עפולה, Israel","HaShuk St 1-9, Afula, Israel",yes,dist=24m name=0.58 close-proximity
2551,no_match,0.2,0.091,659,קפה קפה,JONA’S coffee | קפה ג׳ונאס,no,"ז'בוטינסקי 62, טירת כרמל, Israel",,no,dist=659m name=0.09 no-match
2553,flagged,0.4,1.000,90,פיצריש,café פיצריש,no,"דרך ארץ 31, חריש, Israel",,no,dist=90m name=1.00 business=CLOSED_TEMPORARILY (non-operational)
2556,flagged,0.4,0.231,188,בית הפנקייק המקורי חיפה,Pancake House,no,"אח""י אילת 60, קריית חיים, חיפה, Israel",,no,dist=188m name=0.23 business=CLOSED_PERMANENTLY (non-operational)
2557,no_match,0.2,0.375,2380,גרג קיטשן,Greg - Cafe,no,"שד' יצחק רבין 18, מתחם ג'י בעמק, עפולה, Israel",,no,dist=2380m name=0.38 no-match
2559,no_match,0.2,,,יוספטל 18 גריל בשרים,,no,"שד' גיורא יוספטל 18, קרית אתא, Israel",,no,no-candidate
2560,verified,0.88,0.500,116,פיצה עידו,Pizza Ido,no,"ירושלים 27, עפולה, Israel","Yerushalayim St 27, Afula, 1825127, Israel",yes,dist=116m name=0.50 near+name
2561,verified,0.95,1.000,49,נפו,שווארמה נפו,yes,"התמר 2, קניון דרכים יקנעם, Israel","Ha-Tamar St 2, Yokne'am Illit, Israel",yes,dist=49m name=1.00 close-proximity
2562,flagged,0.6,0.200,34,"מאפית אגמי (נהמא) בע""מ",Agami Bakery,no,"התמר 2, קניון דרכים יקנעם, Israel",,no,dist=34m name=0.20 proximity-name-mismatch
2564,verified,0.88,0.636,100,מאפיית ברכת משה,Birkat Moshe Bakery,no,"הנשיא ויצמן 17, עפולה, Israel","Ha-Nasi Weizman St 17, Afula, Israel",yes,dist=100m name=0.64 near+name
2565,verified,0.88,1.000,97,סנדוויץ בר אור,סנדוויץ בר אור,yes,"שפירא משה 26, עכו, Israel","Chaim Moshe Shapira St 26, Acre, Israel",yes,dist=97m name=1.00 near+name
2567,no_match,0.2,1.000,1620,פיצה האט,Pizza Hut,no,"קריית שמונה, Israel",,no,dist=1620m name=1.00 no-match
2568,no_match,0.2,0.500,14425,קפה נועה,קפה נטע,no,"קניון חוצות אלונים, Israel",,no,dist=14425m name=0.50 no-match
2569,no_match,0.2,0.125,384,מיכל איפרגן,Sha'ul HaMelech St 74,no,"שאול המלך 74, בית שאן, Israel",,no,dist=384m name=0.13 no-match
2570,flagged,0.4,1.000,1827,רוניוס בכיכר,רוניוס בכיכר,no,"יקנעם, Israel",,no,dist=1827m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2571,verified,0.95,1.000,8,פאפא פיצה,פאפא פיצה,yes,"שד' קק""ל 92, כרמיאל, Israel","Sderot Kakal 92, Karmiel, Israel",yes,dist=8m name=1.00 close-proximity
2572,verified,0.95,1.000,24,פיקולו לה קאסה Piccolo la Casa,פיקולו לה קאסה Piccolo La Casa,yes,"אנפה 7, שלומי, Israel","Anafa St 7, Shlomi, Israel",yes,dist=24m name=1.00 close-proximity
2573,no_match,0.2,0.238,811,קייטרינג בוטיק יוקרתי,אביב בעיר,no,"בן גאון דוד 32, נהריה, Israel",,no,dist=811m name=0.24 no-match
2574,flagged,0.7,1.000,1030,השניצל המערבי,השניצל המערבי,no,"ההסתדרות 20, חצור הגלילית, Israel",,no,dist=1030m name=1.00 needs-review
2575,verified,0.88,1.000,239,בורגרים,"בורגרים טבריה, כשר בד""צ בית יוסף",yes,"יהודה הלוי 4, טבריה, Israel","Yehuda Halevi St 4, Tiberias, Israel",yes,dist=239m name=1.00 near+name
