group,pool,id,old_name,old_address,new_google_name,new_google_address,new_place_id,reason
wrong_or_notfound,red-unique,4031,גואטה,"ראול וולנברג 20, רמת החייל, תל אביב, Israel",Guetta Restaurant,"Shim'on Ben Shatakh St 2, Tel Aviv-Yafo, Israel",ChIJT6OgpL1MHRURSAuP41_9v7U,"LLM דחה (0.95): Different addresses in different Tel Aviv neighborhoods (Ramat HaHayil vs. Shimon Ben Shatakh). גואטה (Guetta) is a unique restaurant name, but addresses are distinctly different locations, not branches of same establishment."
wrong_or_notfound,red-unique,4062,הכריך הפריזאי,"רוטשילד 112, ראשון לציון, Israel",,,,גוגל לא החזיר מועמדים
wrong_or_notfound,red-unique,4068,הקבב של אילנה,"ארלוזורוב 13, תל אביב, Israel",הקבב של עאדל,"David El'azar St 108, Or Yehuda, Israel",ChIJx8G0EmE1HRUR-LfBx5yONXA,"LLM דחה (0.99): Different locations: Tel Aviv vs Or Yehuda (different cities), different street addresses. Different proprietor names in Hebrew ('Ilana' vs 'Adel'). Unique names indicate separate establishments."
wrong_or_notfound,red-unique,4082,פרש קיטשן,"אבא אחימאיר 18, רמת אביב ג', תל אביב, Israel",פרש דה מרקט איילון,"Abba Hillel Silver Rd 301, Ramat Gan, Israel",ChIJrTn7cMRJHRUReeZ99EAvNRw,LLM דחה (0.98): שתי סניפים שונים של אותו שרשרת (פרש) בעיר אחרת - סניף ברמת אביב ג' בתל אביב וסניף ברמת גן. כתובות שונות לחלוטין ובערים שונות
wrong_or_notfound,red-unique,4083,mitchell,"הטיילת 19, טיילת ראשון לציון, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,4087,קפה איתמר,"הנשיא 77, גבעת שמואל, Israel",קפה איתמר,"Abba Ahimeir St 5, Ashkelon, Israel",ChIJB-ORrjadAhURe8n87B7lp5U,LLM דחה (0.99): Same name (Cafe Itamar) but different cities and addresses: Givatayim vs Ashkelon. Different physical locations.
wrong_or_notfound,red-unique,4092,ווק אווי,"בוגרשוב 41, תל אביב, Israel",ווק טו ווק חשמונאים,"פינת, החשמונאים 86, תל אביב-יפו, 6713204, Israel",ChIJeeig7gxLHRURCJAXJvJYtaU,"LLM דחה (0.95): שתי מסעדות שונות: 'ווק אווי' בבוגרשוב 41 מול 'ווק טו ווק חשמונאים' בחשמונאים 86. שמות שונים וכתובות שונות בתל אביב. למרות קיומו של קשר אפשרי לשרשרת, אלו שתי יחידות נפרדות"
wrong_or_notfound,red-unique,4095,פוד-לנד קייטרינג,"מח""ל 63, תל אביב, Israel",FOODCRAFT קייטרינג שף,"צומת סביןן, איריס 9, סביון, 5551009, Israel",ChIJRyOEW_U1HRUR6iXMTS3UaDc,"LLM דחה (0.95): שני עסקים שונים לחלוטין: A בתל אביב ברחוב מח""ל, B בסביון ברחוב איריס. שמות שונים (פוד-לנד vs FOODCRAFT), ערים שונות, כתובות שונות. אין קשר בינהם."
wrong_or_notfound,red-unique,4101,ג'ודית,"שד' יהודית 21, תל אביב, Israel",,,,נבדקו 2 מועמדים — אין התאמה
wrong_or_notfound,red-unique,4102,חומוס אליהו,"שד' יהודית 27, תל אביב, Israel",חומוס אליהו דיזנגוף סנטר,"Dizengoff St 50, Tel Aviv-Yafo, Israel",ChIJS0mAzwtLHRURsYtXD9_gC3w,"LLM דחה (0.95): שתי סניפים שונים של אותה רשת. A בשדרות יהודית 27, B בדיזנגוף 50 (בתוך דיזנגוף סנטר). כל אחד בכתובת ישלוח עצמאית."
wrong_or_notfound,red-unique,4109,קאסה דל-פפה,"העצמאות 21, ראשון לציון, Israel",קאסה דל פפה רמלה,"Khayim Barlev St 5, Ramla, Israel",ChIJ4XLuCbC1AhURl0jVMXquTr4,"LLM דחה (0.95): שני מקומות שונים: A בראשון לציון ברחוב העצמאות 21, B ברמלה ברחוב חיים בארלב 5. למרות שם דומה (קאסה דל פפה), הם בערים שונות ובכתובות שונות לחלוטין. B מציין במפורש 'רמלה' בשם המקום, מה שמעיד על שניים נפרדים או סניף בעיר אחרת."
wrong_or_notfound,red-unique,4110,מפגש השניצל,"שד' המלך דוד 2, לוד, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,4111,בורגרס בר,"זיסמן שלום 14, מתחם הבורסה, רמת גן, Israel",בורגרס בר | BurgersBar | גבעת שמואל כשר,"מרכז מסחרי, Oranim 1, Giv'at Shmu'el, 5405201, Israel",ChIJB55wiGtKHRURdO2uuPSVyE8,"LLM דחה (0.95): שתי סניפים שונים של אותה רשת: א) רמת גן, זיסמן שלום 14 במתחם הבורסה; ב) גבעת שמואל, Oranim 1 במרכז מסחרי. כתובות וערים שונות = סניפים שונים"
wrong_or_notfound,red-unique,4114,הלב הרחב הגדול,"רבי עקיבא 10, שוק הכרמל, תל אביב, Israel",Halev Harahav (Wide Heart),"Malan St 18, Tel Aviv-Yafo, Israel",ChIJQWjGrERNHRURZ--Q66P4Sh4,"LLM דחה (0.95): Same restaurant name (הלב הרחב = Halev Harahav/Wide Heart), but two different addresses in Tel Aviv. A is at Rabi Akiva 10 in Carmel Market; B is at Malan St 18. These are distinct locations ~1.5km apart. Different branches or data error, but not the same physical restaurant."
wrong_or_notfound,red-unique,4120,מסעדת הקומה ה-11,"דרך מנחם בגין 132, קניון עזריאלי, תל אביב, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,4122,פם פם,"אבן גבירול 30, תל אביב, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,4125,מטעמת אוכל ביתי אותנטי,"בעלי התוספות 10, אלעד, Israel",מפרומה אוכל ביתי אוכל מבושל,"מתחם, בארות יצחק, Israel",ChIJsaZ7TwQ1HRURk_n7HFjq2HE,"LLM דחה (0.95): Different addresses (Elad vs. Be'erot Yitzhak), different restaurant names with different Hebrew roots (מטעמת vs. מפרומה). Unique names indicate separate establishments."
wrong_or_notfound,red-unique,4134,מורן משלוחים,"לוד, Israel",,,,נבדקו 3 מועמדים — אין התאמה
wrong_or_notfound,red-unique,4141,בינו,"שד' רוטשילד 73, תל אביב, Israel",שווארמה בינו,"David Razi'el St 29, Tel Aviv-Yafo, Israel",ChIJK6miv75MHRURyqc2wH4rDsM,"LLM דחה (0.95): Different addresses: Rothschild St 73 vs David Raziel St 29 in Tel Aviv. Both are real streets in different locations. Despite similar names (בינו vs שווארמה בינו), the physical locations are distinct, suggesting different branches or unrelated establishments."
wrong_or_notfound,red-unique,4147,בית השווארמה,"שד' המלך דוד 2, לוד, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,4148,קאובוי בר,"רוטשילד 121, ראשון לציון, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,4152,איל פרסקו,"לב העיר 2, קניון מודיעין, Israel",איל פרסקו — IL FRESCO,"רחוב ראשי, דאלית אל-כרמל, Israel",ChIJJZYrKmyvHRURDFgFX-ryV5Y,LLM דחה (0.95): שתי סניפים שונים של רשת איל פרסקו בערים שונות - קניון מודיעין (לב העיר) לעומת דאלית אל-כרמל (רחוב ראשי). כל אחד בתחום גיאוגרפי נפרד לחלוטין.
wrong_or_notfound,red-unique,4158,משיח אופה,"המלאכה 2, אזור תעשייה צפוני, לוד, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,4164,הגרוזינית השמחה,"הרוקמים 26, חולון, Israel",,,,נבדקו 2 מועמדים — אין התאמה
wrong_or_notfound,red-unique,4165,קייטרינג אסאדו דון רמון,"בת ים, Israel",,,,נבדקו 2 מועמדים — אין התאמה
wrong_or_notfound,red-unique,4169,ברכת הארץ,"הרימון 4, גבעת שמואל, Israel",מאפיית ברכת הארץ,"Jerusalem St 70, Bnei Brak, Israel",ChIJt_wzJDFKHRURlpJcrG1TVwI,"LLM דחה (0.95): שם ייחודי אך בעיר אחרת עם כתובת שונה לחלוטין. A בגבעת שמואל, B בבני ברק. אמנם שם דומה אך מדובר בשתי ענפים שונות או עסקים נפרדים."
wrong_or_notfound,red-unique,4184,בייקריה,"חיים ויצמן 58, חולון, Israel",Bakery,"Weizmann St 67, Tel Aviv-Yafo, Israel",ChIJTZFzTZNLHRURgoJp6T7eaQk,"LLM דחה (0.95): שתי עיריות שונות (חולון vs תל אביב), רחובות שונים (חיים ויצמן 58 vs וייצמן 67), ושם גנרי מאוד (בייקריה/Bakery) ללא שם ייחודי המאפשר הזדהות וודאית"
wrong_or_notfound,red-unique,4186,פיצה החמישה,"החמישה 1, פתח תקווה, Israel",פיצה היורש,"HaNevi'im St 31, Petah Tikva, Israel",ChIJy4lZiHg2HRURu7Gz2mi3ypw,"LLM דחה (0.95): Different addresses in Petah Tikva: A is at 'החמישה 1' (HaHamisha St 1), B is at 'HaNevi'im St 31'. Different street names and numbers indicate separate restaurant locations."
wrong_or_notfound,red-unique,4188,פיצה ג'וזף רמת גן,"דרך נגבה 53, רמת גן, Israel",שיר לפיצה,"Negba Rd 2, Ramat Gan, Israel",ChIJ0WVly01KHRURx4cBiSqUkJU,LLM דחה (0.95): Different restaurant names (פיצה ג'וזף vs שיר לפיצה) and different street addresses (דרך נגבה 53 vs Negba Rd 2). Both are on Negba Road in Ramat Gan but at different numbers - not the same location.
sure_right,red-unique,4192,פיצה Dream,"הגדוד העברי 56, ראשון לציון, Israel",Pizza Dream,"HaGdud Haivri St 54-58, Rishon LeZion, Israel",ChIJr7YzkGm1AhURgcTTrNnWdPQ,LLM אישר (0.95): Same restaurant with Hebrew/English name variants (פיצה Dream = Pizza Dream). Addresses refer to same location: 'הגדוד העברי 56' (A) and 'HaGdud Haivri St 54-58' (B) are the same street with overlapping/alternative numbering for same building. Unique name type confirms single establishment.
wrong_or_notfound,red-unique,4193,חומוס ופלאפל חתוכה,"ברוריה 5, מתחם הבורסה, רמת גן, Israel",פלאפל חתוכה,"Ahuza St 102, Ra'anana, Israel",ChIJb0Kc6IE5HRURTEJKhwj_GTg,"LLM דחה (0.98): Different cities (Ramat Gan vs Ra'anana) + different street addresses (Bruría 5 vs Ahuza 102). Despite name similarity, these are separate locations. Ramat Gan location is in Bourse complex; Ra'anana is different municipality entirely."
wrong_or_notfound,red-unique,4201,כנען,"תל אביב, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,4204,קיקי,"דיזנגוף 147, תל אביב, Israel",,,,נבדקו 4 מועמדים — אין התאמה
wrong_or_notfound,red-unique,4207,בואנו-מסעדת ערב איטלקית,"מוהליבר 2, יהוד, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,4208,ביסטרו שלום עליכם,"שלום עליכם 5, תל אביב, Israel",Beit Sholem Aleichem,"Berkovitch St 2, Tel Aviv-Yafo, Israel",ChIJVVVqhJpLHRURDor5e4f4LQA,"LLM דחה (0.95): שלום עליכם (Shalom Aleichem) is a unique literary name, but addresses are completely different: 'שלום עליכם 5' vs 'Berkovitch St 2'. Different streets = different locations. Even with name translation match, physical addresses do not correspond."
sure_right,red-unique,4209,המעדנייה של גולדשטיין,"דרך חטיבת אלכסנדרוני 201, קריית אונו, Israel",המעדנייה של גולדשטיין - סניף אונו מרקט,"Derekh Refa'el Eitan 1, Kiryat Ono, 5545131, Israel",ChIJ5aNQvxg1HRURQP_1z0mDq8E,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,red-unique,4212,צחי בשרים,"מרזוק עזר 1, קריית אונו, Israel",צחי גריל אור יהודה,"Ha-Avoda St 8, Or Yehuda, 6037407, Israel",ChIJkd7z76ZLHRUReAtQZ8Jgkas,"LLM דחה (0.95): שני מקומות שונים: א) קריית אונו ברחוב מרזוק עזר, ב) אור יהודה ברחוב העבודה. אף שלשניהם שם דומה (צחי בשרים/צחי גריל), הם בערים שונות וברחובות שונים - מדובר בשתי סניפים שונים של אותה שרשרת או שני עסקים נפרדים"
wrong_or_notfound,red-unique,4219,גראנד פיצה'לה,"אשכנזי 19, יהוד, Israel",,,,נבדקו 6 מועמדים — אין התאמה
sure_right,red-unique,4230,מלכת הבורקס,"אורלוב 55, פתח תקווה, Israel",לב הבורקס,"Baron Hirsch St 34, Petah Tikva, Israel",ChIJB9cx-Vk3HRURDbKeknN7fiA,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,red-unique,4231,אליטה קפה,"הדקל 30, שוהם, Israel",אליטה אופק Elita Ofek,"Eilat St 23, Tel Aviv-Yafo, Israel",ChIJX5uknjhNHRURItpzfjl8q9M,"LLM דחה (0.99): Different physical locations: Shoham vs Tel Aviv-Yafo. Different street addresses (Hadacal 30 vs Eilat St 23). While both contain 'Elita/אליטה', these are clearly separate branches or different establishments in different cities."
wrong_or_notfound,red-unique,4233,פיצה פצץ,"העצמאות 104, פתח תקווה, Israel",פיצה פצץ,"Rekhasim St 15, Tzur Hadassah, 9987500, Israel",ChIJGVH54L3bAhURYihCo7XDXFQ,"LLM דחה (0.99): שם זהה אך כתובות שונות לחלוטין בעיירות שונות (פתח תקווה vs צור הדסה). אלו שני ענפים שונים או חנויות בעלות זהה. רק אם היה מדובר בשם כללי היה צורך לבדוק זהות בעלים, אך עם שם ייחודי, כתובות שונות = מקומות שונים בוודאות."
wrong_or_notfound,red-unique,4251,מרכז המאפה,"הרב שלום שבזי 3, ראש העין, Israel",מאפיית הכפר,"Ha-Rav Shalom Shabazi St 26, Rosh Haayin, Israel",ChIJaUXB69Y2HRURLD08RX7ZM4c,"LLM דחה (0.95): Different street numbers (3 vs 26) on same street, different business names (מרכז המאפה vs מאפיית הכפר), indicating two separate bakeries in Rosh Haayin"
wrong_or_notfound,red-unique,4252,Prestigo,"הסיבים 9, פתח תקווה, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,4265,פנסו ביס,"אבן גבירול 80, תל אביב, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,4288,סביאל שנדליר,"שלמה המלך 17, בני ברק, Israel",שנדליריה,"El'azar ben Azarya St 15, Tel Aviv-Yafo, 6802315, Israel",ChIJp_m7dLxMHRURRvd-1YtDzTM,"LLM דחה (0.95): שתי סניפים שונים בערים שונות (בני ברק ותל אביב). שמות דומים (סביאל שנדליר vs שנדליריה) אך כתובות ממש שונות. זה סניף אחר או עסק קשור, לא אותו מקום."
wrong_or_notfound,red-unique,4301,קפה ג'ו,"היוצרים 6, אור יהודה, Israel",קפה ג'ו יהוד Joe Cafe,"Derech Moshe Dayan 3, Yahud Monoson, Israel",ChIJM3z8Am41HRUREco3sAP2XOQ,"LLM דחה (0.95): שתי סניפים שונים של אותה שרשרת בעיר שונה. A באור יהודה, B ביהוד - מיקומים גיאוגרפיים שונים לחלוטין"
wrong_or_notfound,red-unique,4305,קייטרינג אריסה,"גולומב 15, חולון, Israel",קייטרינג מאמא,"Shalom Ash St 9, Rishon LeZion, 7560702, Israel",ChIJUZyLKHO0AhURGxSHxA60a68,"LLM דחה (0.99): שתי עסקים שונים לחלוטין: שמות שונים (אריסה מול מאמא), עיירות שונות (חולון מול ראשון לציון), כתובות שונות. אין קשר ביניהם."
